Taxonomy,A1b,A2b,A3b,A4b,A5b,A6b,A7b,A8b,A9b,A10b,A11b,A12b,A13b,A14b,A15b,A16b,B1b,B2b,B3b,B4b,B5b,B6b,B7b,B8b,B9b,B10b,B11b,B12b,B13b,B14b,B15b,B16b,C1b,C2b,C3b,C4b,C5b,C6b,C7b,C8b,C9b,C10b,C11b,C12b,C13b,C14b,C15b,C16b,D1b,D2b,D3b,D4b,D5b,D6b,D7b,D8b,D9b,D10b,D11b,D12b,D13b,D14b,D15b,D16b,E1b,E2b,E3b,E4b,E5b,E6b,E7b,E8b,E9b,E10b,E11b,E12b,E13b,E14b,E15b,E16b,F1b,F2b,F3b,F4b,F5b,F6b,F7b,F8b,F9b,F10b,F11b,F12b,F13b,F14b,F15b,F16b,Tax_detail
unidentified_WPS-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0.000214194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,k__Bacteria;p__WPS-2;c__unidentified_WPS-2;o__unidentified_WPS-2;
Veillonellales-Selenomonadales,3.57E-05,7.14E-05,3.57E-05,3.57E-05,0,0.000214194,3.57E-05,0,0.000107097,0,0,0,0.000107097,0,7.14E-05,0,0,0,0.000107097,0,3.57E-05,3.57E-05,0,0,7.14E-05,0,3.57E-05,7.14E-05,0,3.57E-05,0,3.57E-05,0,0,7.14E-05,3.57E-05,0,0,0,7.14E-05,7.14E-05,0,0,0,3.57E-05,0,0,0,0.000107097,0,0,0,0,7.14E-05,0.000142796,0,0,0,7.14E-05,0,7.14E-05,0,0,0,0,7.14E-05,0.000107097,0,0.000107097,0,0,7.14E-05,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,7.14E-05,0.000178495,3.57E-05,7.14E-05,7.14E-05,0,0,0.000107097,0,0,3.57E-05,7.14E-05,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;
unidentified_MBNT15,0,0,0,0.000178495,0,0,0,0,7.14E-05,0,0,0,0,0,0,0.000107097,0,0.000214194,0,0,0.000178495,0,0,0,0,3.57E-05,0,0,0.000142796,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0.000178495,0,0,0,3.57E-05,0,0,0,0,0,0,7.14E-05,0,0,7.14E-05,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__MBNT15;c__unidentified_MBNT15;o__unidentified_MBNT15;
Armatimonadales,0,0,3.57E-05,0,0,0,0,3.57E-05,3.57E-05,7.14E-05,0,3.57E-05,3.57E-05,0,3.57E-05,0,0,0.000107097,0.000142796,0,3.57E-05,0,0,3.57E-05,7.14E-05,3.57E-05,0,0,0.000142796,3.57E-05,0.000214194,0,3.57E-05,7.14E-05,0,0,7.14E-05,0,0,0,0,0.000107097,0.000142796,3.57E-05,3.57E-05,3.57E-05,3.57E-05,3.57E-05,0,0,0.000142796,0,0,0.000214194,0.000142796,3.57E-05,3.57E-05,0,0,7.14E-05,0,7.14E-05,7.14E-05,0,7.14E-05,0,3.57E-05,0.000107097,0,7.14E-05,0,0,7.14E-05,0,0,0,0,7.14E-05,3.57E-05,7.14E-05,3.57E-05,0,3.57E-05,3.57E-05,7.14E-05,3.57E-05,3.57E-05,0,0,0.000178495,0,0.000107097,0,0,0.000107097,7.14E-05,k__Bacteria;p__Armatimonadota;c__Armatimonadia;o__Armatimonadales;
Legionellales,0,0,7.14E-05,0,0,3.57E-05,0.000107097,0.000107097,3.57E-05,0.000142796,0.000178495,7.14E-05,0.000142796,0,3.57E-05,7.14E-05,0.000142796,0.000178495,7.14E-05,3.57E-05,0,3.57E-05,7.14E-05,7.14E-05,0,0.000142796,0,7.14E-05,3.57E-05,0.000142796,0,0,0.000214194,0,0,7.14E-05,3.57E-05,0.000178495,0,0.000142796,0,0.000142796,3.57E-05,0,0.000107097,0.000107097,0,0,0,0,0,0,3.57E-05,0,0.000178495,0,0.000107097,0,0,0,0,0,0,0,7.14E-05,0.000107097,0,0,0,0.000142796,0,0.000107097,0.000107097,0.000107097,0,0,0,7.14E-05,0,0,0.000142796,3.57E-05,0.000142796,0,7.14E-05,7.14E-05,7.14E-05,7.14E-05,0,3.57E-05,0.000142796,3.57E-05,0,0,0.000107097,0.000142796,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;
unidentified_Acidobacteriae,0,0,0,0,0.000178495,0,3.57E-05,3.57E-05,0,7.14E-05,0,3.57E-05,0,3.57E-05,0,0.000142796,3.57E-05,0,3.57E-05,0,0,7.14E-05,0,0,0.000142796,7.14E-05,0.000107097,0,0,0.000214194,7.14E-05,0,0,0,0,0.000107097,0,0,0.000178495,0,0,7.14E-05,7.14E-05,3.57E-05,0.000107097,0.000107097,0,0,0,0,0,0.000214194,0,0,0.000107097,3.57E-05,7.14E-05,0,0,3.57E-05,0,0.000107097,0,3.57E-05,0.000107097,0,0,0.000142796,0,0,3.57E-05,0.000142796,3.57E-05,7.14E-05,0,0.000107097,0,7.14E-05,0.000142796,0,0,0.000214194,0,0,3.57E-05,3.57E-05,7.14E-05,0,3.57E-05,7.14E-05,3.57E-05,0.000107097,0,0,0.000178495,0.000142796,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__unidentified_Acidobacteriae;
Micropepsales,0,0.000178495,0,3.57E-05,0,0,0.000107097,0.000107097,3.57E-05,0.000214194,0,0,0,0,7.14E-05,0.000142796,0,0.000142796,7.14E-05,0,3.57E-05,0,3.57E-05,7.14E-05,3.57E-05,7.14E-05,3.57E-05,0,0.000107097,0,0.000142796,0.000107097,0,7.14E-05,0,3.57E-05,7.14E-05,0,0,0.000142796,0,7.14E-05,3.57E-05,0,3.57E-05,3.57E-05,0,0.000107097,3.57E-05,0,0.000107097,0,7.14E-05,0,0,0,0.000107097,0,0,7.14E-05,0,0.000142796,0,0,7.14E-05,0.000178495,7.14E-05,0.000107097,0,0,7.14E-05,7.14E-05,0.000107097,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,0,7.14E-05,0,3.57E-05,0,7.14E-05,0.000178495,3.57E-05,0,0.000214194,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;
Thermacetogeniales,3.57E-05,3.57E-05,0,3.57E-05,0,0,0,0,0,0,0.000178495,0,7.14E-05,7.14E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,0.000142796,0,3.57E-05,0,0,0,0,0,0,0,0,3.57E-05,3.57E-05,0,7.14E-05,0,0,7.14E-05,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0.000107097,0,0,0,7.14E-05,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0.000214194,k__Bacteria;p__Firmicutes;c__Thermacetogenia;o__Thermacetogeniales;
Acidiferrobacterales,7.14E-05,0,7.14E-05,0.000107097,3.57E-05,0,0,0,7.14E-05,0,0,0,7.14E-05,0,0.000178495,0.000178495,0.000107097,0.000142796,0,0,0,3.57E-05,7.14E-05,3.57E-05,0,7.14E-05,0,0,0.000178495,3.57E-05,7.14E-05,0,0.000107097,3.57E-05,0,7.14E-05,0,7.14E-05,0,0.000142796,0,3.57E-05,0.000142796,3.57E-05,0,7.14E-05,0,0,0,7.14E-05,0,0,3.57E-05,0,0,0.000107097,0,0,0,0,0,7.14E-05,0.000107097,0.000142796,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0.000107097,0.000107097,0,0,0,0,0,0,0,0,0,7.14E-05,0.000142796,0.000107097,3.57E-05,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;
Eubacteriales,0,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,3.57E-05,0,3.57E-05,0.000142796,0,0,7.14E-05,0,0,3.57E-05,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,7.14E-05,0.000107097,0,3.57E-05,3.57E-05,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,3.57E-05,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;
Kiloniellales,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0,0.000107097,7.14E-05,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0.000107097,0.000107097,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;
Thalassobaculales,3.57E-05,0,7.14E-05,0,0.000142796,0,0,0,0,0,3.57E-05,0,3.57E-05,0,7.14E-05,0.000178495,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,7.14E-05,0,7.14E-05,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,3.57E-05,7.14E-05,0.000107097,3.57E-05,0,0,0,7.14E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0.000178495,0.000142796,7.14E-05,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Thalassobaculales;
unidentified_KD4-96,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,7.14E-05,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,k__Bacteria;p__Chloroflexi;c__KD4-96;o__unidentified_KD4-96;
Bradymonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178495,0,0,0,k__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Bradymonadales;
Fimbriimonadales,0,0,0.000107097,0,0,0,0,0,0,7.14E-05,0,0,0,3.57E-05,0,7.14E-05,0,0.000107097,0,3.57E-05,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,7.14E-05,0,0,3.57E-05,0,0,0,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,7.14E-05,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0.000142796,3.57E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,k__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;
Ktedonobacterales,0,0,3.57E-05,7.14E-05,0,0,0,0,0,3.57E-05,0.000142796,0,3.57E-05,0,0,7.14E-05,0,0,0,0,3.57E-05,0,0.000107097,0,0,0,0.000107097,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,7.14E-05,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0.000107097,0,0,0,7.14E-05,0.000178495,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;
Latescibacterales,7.14E-05,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,k__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;
unidentified_SAR324_clade(Marine_group_B),0,3.57E-05,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0.000142796,0,0,0,3.57E-05,0,0,0,7.14E-05,7.14E-05,0,0,0,0,0,0.000178495,0,7.14E-05,0,7.14E-05,0,0,3.57E-05,3.57E-05,0,7.14E-05,0.000178495,0,0,0,0,0,0,0,3.57E-05,3.57E-05,0,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0.000107097,k__Bacteria;p__SAR324_clade(Marine_group_B);c__unidentified_SAR324_clade(Marine_group_B);o__unidentified_SAR324_clade(Marine_group_B);
Halanaerobiales,0,0,0,0,7.14E-05,0,0,3.57E-05,3.57E-05,0,7.14E-05,0,7.14E-05,0,0,7.14E-05,0,7.14E-05,0,0.000142796,3.57E-05,0,0,7.14E-05,0,0,0,3.57E-05,7.14E-05,0,0,0.000178495,0,0,0,0,7.14E-05,0,3.57E-05,0,0,0,3.57E-05,0,0,0,3.57E-05,7.14E-05,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,7.14E-05,7.14E-05,7.14E-05,k__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia;o__Halanaerobiales;
Desulfitobacteriales,7.14E-05,3.57E-05,3.57E-05,0,0,0,0.000107097,7.14E-05,3.57E-05,7.14E-05,7.14E-05,0.000142796,3.57E-05,0.000142796,3.57E-05,0,0,0,0,0.000107097,0,3.57E-05,0,0,7.14E-05,0,0.000107097,3.57E-05,0,0,0,0,0,0,0.000107097,7.14E-05,0,7.14E-05,0,0,7.14E-05,3.57E-05,3.57E-05,0,0.000107097,3.57E-05,0,0,0,3.57E-05,0,0.000142796,0,0.000178495,7.14E-05,7.14E-05,0.000178495,0,0,7.14E-05,0,0,0.000107097,7.14E-05,0,0,0,0,7.14E-05,7.14E-05,3.57E-05,7.14E-05,0,0.000142796,0,0,0,7.14E-05,0,0,0,0,0,0,0,0.000142796,3.57E-05,0,0,0.000107097,0,0,0,0,0.000107097,3.57E-05,k__Bacteria;p__Firmicutes;c__Desulfitobacteriia;o__Desulfitobacteriales;
Sneathiellales,0,0,0,0,3.57E-05,0,0.000178495,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;
Desulfitibacterales,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,3.57E-05,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0.000107097,0,0,0,0,0,0,0,3.57E-05,0,7.14E-05,0,0,0,0,0,0,0,3.57E-05,0,0,0,7.14E-05,7.14E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,k__Bacteria;p__Firmicutes;c__Moorellia;o__Desulfitibacterales;
Christensenellales,3.57E-05,0.000142796,3.57E-05,0,0.000107097,0,0,0.000107097,7.14E-05,0,0,0,0,0,0,7.14E-05,7.14E-05,0,7.14E-05,7.14E-05,0,0,0,0,0,0,0.000142796,0,0,0,0,0,3.57E-05,0.000107097,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,7.14E-05,3.57E-05,7.14E-05,0,0,0,0,0,0,3.57E-05,0.000107097,0,0,7.14E-05,0,0,0,0,0.000142796,0,0,0,0,0,0,3.57E-05,3.57E-05,0,0,0,3.57E-05,0,0,3.57E-05,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;
KF-JG30-C25,0,7.14E-05,7.14E-05,0,0,7.14E-05,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KF-JG30-C25;
S-70,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,7.14E-05,0.000142796,0,0,0,0,3.57E-05,3.57E-05,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,7.14E-05,0,0,k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__S-70;
Babeliales,0,0.000107097,0,0,0,0,0,7.14E-05,0,7.14E-05,0,0,0,0,0,0.000107097,0,0,3.57E-05,0,0,0,3.57E-05,0,0,0,0,0,0,7.14E-05,0,0,3.57E-05,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0.000107097,k__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;
Chthonomonadales,3.57E-05,0,0,0,0,7.14E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0.000107097,0,0,0.000142796,3.57E-05,0,0,0.000107097,0,0,0,7.14E-05,0,3.57E-05,7.14E-05,0,0,0,3.57E-05,0,0.000107097,7.14E-05,0,7.14E-05,0,7.14E-05,0,0,0,3.57E-05,7.14E-05,7.14E-05,0,7.14E-05,3.57E-05,0,7.14E-05,3.57E-05,0,3.57E-05,0,0.000107097,0,3.57E-05,0,0,0,0,0,3.57E-05,3.57E-05,3.57E-05,0,0,0,0,3.57E-05,3.57E-05,0,0,0,3.57E-05,0,7.14E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,k__Bacteria;p__Armatimonadota;c__Chthonomonadetes;o__Chthonomonadales;
Izemoplasmatales,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;
Elev-16S-1166,0,3.57E-05,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Elev-16S-1166;
Oscillospirales_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__unidentified_Firmicutes;o__Oscillospirales;
Clostridia_vadinBB60_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;
MSB-4B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,k__Bacteria;p__Myxococcota;c__Polyangia;o__MSB-4B10;
Kapabacteriales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0.000107097,7.14E-05,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,7.14E-05,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,0,0,0,0.000107097,0,0,k__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;
Paracaedibacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;
Ammonifexales,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Ammonifexales;
Subgroup_2,3.57E-05,0.000142796,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0.000107097,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Subgroup_2;
Bacteroidales,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,3.57E-05,0,0,7.14E-05,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;
unidentified_OM190,0,7.14E-05,3.57E-05,0,7.14E-05,0,0,0,7.14E-05,0,3.57E-05,0,7.14E-05,0,0,0,0,0,3.57E-05,0,7.14E-05,7.14E-05,0,0.000107097,0,0,7.14E-05,0,3.57E-05,0,0,3.57E-05,7.14E-05,0,0,0,0,7.14E-05,7.14E-05,0,7.14E-05,7.14E-05,0,0,3.57E-05,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,7.14E-05,0,0,0,3.57E-05,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,3.57E-05,0,0,3.57E-05,0,3.57E-05,0.000142796,k__Bacteria;p__Planctomycetota;c__OM190;o__unidentified_OM190;
Thermovenabulales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,7.14E-05,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,3.57E-05,0,k__Bacteria;p__Firmicutes;c__Thermovenabulia;o__Thermovenabulales;
PB19,0,0,0,0,0,0.000107097,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,7.14E-05,0.000142796,0,3.57E-05,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;
Thermoanaerobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,k__Bacteria;p__Firmicutes;c__Thermoanaerobacteria;o__Thermoanaerobacterales;
