Taxonomy,A2f,A7f,A11f,A14f,B2f,B7f,B11f,B14f,C2f,C7f,C11f,C14f,D2f,D7f,D11f,D14f,E2f,E7f,E11f,E14f,F2f,F7f,F11f,F14f,A3f,A6f,A10f,A15f,B3f,B6f,B10f,B15f,C3f,C6f,C10f,C15f,D3f,D6f,D10f,D15f,E3f,E6f,E10f,E15f,F3f,F6f,F10f,F15f,A1f,A8f,A9f,A16f,B1f,B8f,B9f,B16f,C1f,C8f,C9f,C16f,D1f,D8f,D9f,D16f,E1f,E8f,E9f,E16f,F1f,F8f,F9f,F16f,A4f,A5f,A12f,A13f,B4f,B5f,B12f,B13f,C4f,C5f,C12f,C13f,D4f,D5f,D12f,D13f,E4f,E5f,E12f,E13f,F4f,F5f,F12f,F13f,Tax_detail
Tubeufiales_fam_Incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiales_fam_Incertae_sedis;
Pestalotiopsidaceae,0,0,0,0.000384025,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amphisphaeriales;f__Pestalotiopsidaceae;
Paraglomeraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,4.27E-05,0,0,0,0,4.27E-05,0,0,0,8.53E-05,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384025,0,0,0,0,0.000128008,0,0,0.000213347,0,0,0,0.000256016,0,0,0,0.000213347,k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;
Sarocladiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0.000341355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Sarocladiaceae;
Rhizophydiaceae,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0.000341355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;
Serendipitaceae,0,0,0,0,0.000256016,0,0,0.000128008,0,0.000341355,0,0,0,0,0.000128008,0,0,0,8.53E-05,0,0.000128008,0,0,0,0,0,0,4.27E-05,8.53E-05,0,0.000341355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0.000298686,8.53E-05,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;
Laboulbeniomycetes_fam_Incertae_sedis,0,0,8.53E-05,0,0,0,0,0.000170678,8.53E-05,0,0.000170678,8.53E-05,0,0,0,0,0,0,0,0,0,4.27E-05,0,0.000213347,0,8.53E-05,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0.000341355,0,0,0,0,0,0,0.000128008,0,0.000213347,0,0,0,0,0,0,0,8.53E-05,8.53E-05,8.53E-05,0,0,0,0,0.000128008,0,0.000213347,0,0,0,0.000170678,8.53E-05,0,0,4.27E-05,8.53E-05,0,0,4.27E-05,4.27E-05,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,8.53E-05,0.000128008,0,0,8.53E-05,k__Fungi;p__Ascomycota;c__Laboulbeniomycetes;o__Laboulbeniomycetes_ord_Incertae_sedis;f__Laboulbeniomycetes_fam_Incertae_sedis;
Erythrobasidiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;
Crepidotaceae,0,0,0,0.000128008,0,0,0,4.27E-05,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0.000170678,0,0,0,0,0.000298686,0,0,0,0,0,0,0,8.53E-05,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Crepidotaceae;
Phaeotremellaceae,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0.000213347,0,0,0,0,0,0,0,4.27E-05,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Phaeotremellaceae;
Gelatinodiscaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,4.27E-05,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,8.53E-05,0,0,0,0.000298686,0,0,0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Gelatinodiscaceae;
Trichosphaeriaceae,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0.000213347,0,0.000170678,0,0,0,0.000128008,0.000298686,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,4.27E-05,8.53E-05,0,0.000128008,0,0,8.53E-05,0,0.000128008,8.53E-05,8.53E-05,0,0.000256016,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0.000170678,0,0.000128008,0.000170678,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;
Botryosphaeriaceae,0.000128008,0,0,0,0.000128008,0,0,0,0.000170678,0.000298686,0,0,0.000170678,0,0,4.27E-05,0.000128008,0,8.53E-05,0,0.000298686,0,0.000128008,0,0.000128008,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0.000128008,0,0,0,0,0,0,8.53E-05,0.000128008,0.000128008,0,0,0,4.27E-05,0,0,4.27E-05,8.53E-05,0,0,0,0,0,0,4.27E-05,4.27E-05,0,0,0,0,0.000170678,0,0.000170678,0.000256016,0,0,8.53E-05,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;
Kickxellomycota_fam_Incertae_sedis,0,0,0,4.27E-05,0,4.27E-05,0,0,0,0,0,0,0,0,4.27E-05,0.000170678,0.000170678,0,0.000170678,8.53E-05,0,0.000213347,0,0.000298686,0.000256016,4.27E-05,0,4.27E-05,0,0,8.53E-05,0,0,0,0.000128008,0,0,0,0,0,0,4.27E-05,0,0,0,0,8.53E-05,0,0,0,0,0,0.000128008,0,0,0,4.27E-05,0.000170678,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,8.53E-05,0,8.53E-05,0,0,4.27E-05,4.27E-05,0,0,4.27E-05,0,0,8.53E-05,4.27E-05,0,0.000213347,0,0.000213347,0,0,0,0,8.53E-05,0,0,0,k__Fungi;p__Kickxellomycota;c__Kickxellomycota_cls_Incertae_sedis;o__Kickxellomycota_ord_Incertae_sedis;f__Kickxellomycota_fam_Incertae_sedis;
Wallemiaceae,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__Wallemiales;f__Wallemiaceae;
Halosphaeriaceae,0,0,0,8.53E-05,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0.000128008,4.27E-05,0,0,0,0,8.53E-05,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0.000256016,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0.000128008,0,0,4.27E-05,0.000256016,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Halosphaeriaceae;
Halomycetaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Halomycetaceae;
Blastocladiales_fam_Incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Blastocladiomycota;c__Blastocladiomycetes;o__Blastocladiales;f__Blastocladiales_fam_Incertae_sedis;
Geastrales_fam_Incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,8.53E-05,0,0,0,0,8.53E-05,0,0,0,0.000256016,0,0,0,0.000256016,0,0,0,0.000213347,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastrales_fam_Incertae_sedis;
Venturiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;
Endogonomycetes_fam_Incertae_sedis,0,0,0,0,0.000128008,0,0,0,8.53E-05,0,0,0,0,0,0,0.000128008,0,0,0,0,8.53E-05,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Endogonomycetes_ord_Incertae_sedis;f__Endogonomycetes_fam_Incertae_sedis;
Coniothyriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae;
Irpicaceae,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;
Acaulosporaceae,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,8.53E-05,0.000256016,0.000170678,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;
Rhizopodaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0.000170678,0,0,0,0,0,8.53E-05,0,0,0,0.000213347,0,0,0,0.000128008,0,0,0,0.000170678,0,0,0,0.000256016,0,0,0,4.27E-05,0,0,0,0.000213347,0,0,0,0,0,0,0,8.53E-05,4.27E-05,0,0,0,0,0,0,0.000213347,0.000128008,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Rhizopodaceae;
Arachnomycetaceae,0,0,4.27E-05,0,4.27E-05,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,8.53E-05,8.53E-05,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,4.27E-05,0,0,0.000128008,0,0,0,0,0,0,0,0,0.000128008,0,4.27E-05,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arachnomycetaceae;
Melanommataceae,0,0,0,4.27E-05,4.27E-05,0,0.000128008,0,0.000128008,0,0,0,0,0,8.53E-05,0,0.000128008,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0.000128008,0,0,0.000213347,0,0,0,0,0,0,8.53E-05,0,0.000128008,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0.000170678,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;
Ganodermataceae,0,0,4.27E-05,0,0,0,0,8.53E-05,0,0,0,0,0,8.53E-05,4.27E-05,0,0.000213347,0,0,0,8.53E-05,0,8.53E-05,4.27E-05,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0.000128008,4.27E-05,0,0,0,0,0,0,0,0,4.27E-05,0,4.27E-05,4.27E-05,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,8.53E-05,4.27E-05,0,0,4.27E-05,0.000170678,0,8.53E-05,0,0,0.000128008,0.000128008,0,0.000128008,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;
Agaricomycetes_fam_Incertae_sedis,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;
Ambisporaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0.000213347,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;
Pyxidiophorales_fam_Incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0.000213347,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,k__Fungi;p__Ascomycota;c__Laboulbeniomycetes;o__Pyxidiophorales;f__Pyxidiophorales_fam_Incertae_sedis;
GS08_fam_Incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,8.53E-05,8.53E-05,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS08;f__GS08_fam_Incertae_sedis;
Stachybotriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotriaceae;
Lophiostomataceae,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,8.53E-05,0,0,0,0,0,0.000128008,0,0,0,0,8.53E-05,4.27E-05,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,8.53E-05,0,0,8.53E-05,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;
Pacisporaceae,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,8.53E-05,4.27E-05,0,0,8.53E-05,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,4.27E-05,0,0,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Pacisporaceae;
Calcarisporiellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Calcarisporiellomycota;c__Calcarisporiellomycetes;o__Calcarisporiellales;f__Calcarisporiellaceae;
Eremomycetaceae,0,0,0,0,0,0,0,0,0,0.000213347,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Eremomycetaceae;
Agaricostilbaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Agaricostilbaceae;
Gigasporaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Gigasporales;f__Gigasporaceae;
Suillaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;
Neoantennariellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Neoantennariellaceae;
Peniophoraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;
Magnaporthales_fam_Incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0.000170678,4.27E-05,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthales_fam_Incertae_sedis;
Basidiobolales_fam_Incertae_sedis,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiobolomycota;c__Basidiobolomycetes;o__Basidiobolales;f__Basidiobolales_fam_Incertae_sedis;
Pleurotheciaceae,0,0.000170678,0,4.27E-05,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,8.53E-05,4.27E-05,0,0,0,0,0,0,0,0,0.000128008,0,8.53E-05,0.000128008,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae;
