Taxonomy,A1b,A2b,A3b,A4b,A5b,A6b,A7b,A8b,A9b,A10b,A11b,A12b,A13b,A14b,A15b,A16b,B1b,B2b,B3b,B4b,B5b,B6b,B7b,B8b,B9b,B10b,B11b,B12b,B13b,B14b,B15b,B16b,C1b,C2b,C3b,C4b,C5b,C6b,C7b,C8b,C9b,C10b,C11b,C12b,C13b,C14b,C15b,C16b,D1b,D2b,D3b,D4b,D5b,D6b,D7b,D8b,D9b,D10b,D11b,D12b,D13b,D14b,D15b,D16b,E1b,E2b,E3b,E4b,E5b,E6b,E7b,E8b,E9b,E10b,E11b,E12b,E13b,E14b,E15b,E16b,F1b,F2b,F3b,F4b,F5b,F6b,F7b,F8b,F9b,F10b,F11b,F12b,F13b,F14b,F15b,F16b,Tax_detail
Acidimicrobiales,0.000107097,0.000178495,7.14E-05,0.000178495,0.000107097,0.000107097,7.14E-05,0,3.57E-05,0.000178495,0.000142796,0.000214194,7.14E-05,0.000107097,0,0,7.14E-05,3.57E-05,0,7.14E-05,0,3.57E-05,7.14E-05,7.14E-05,0.000107097,7.14E-05,7.14E-05,7.14E-05,3.57E-05,0.000107097,0,7.14E-05,0.000178495,7.14E-05,0,0.000107097,0,3.57E-05,0.000142796,0.000142796,7.14E-05,0.000214194,0.000178495,0.000214194,0,0.000142796,7.14E-05,7.14E-05,0.000142796,7.14E-05,0.000107097,3.57E-05,3.57E-05,0,0,0,0,0,0.000107097,0,0,0.000214194,0,0.000107097,7.14E-05,7.14E-05,3.57E-05,0,3.57E-05,0.000214194,0,0.000142796,3.57E-05,3.57E-05,7.14E-05,0.000214194,0,0,0.000142796,0,0,3.57E-05,7.14E-05,0,0,0.000107097,7.14E-05,0.000107097,0,0,0,0.000142796,0.000142796,0.000107097,0.000107097,0.000107097,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;
Acidiferrobacterales,7.14E-05,0,7.14E-05,7.14E-05,3.57E-05,0,0,0,3.57E-05,7.14E-05,0,0,3.57E-05,0,0.000142796,0.000178495,0.000142796,0.000178495,0,0,0,3.57E-05,7.14E-05,3.57E-05,0,7.14E-05,0,0,0.000214194,3.57E-05,7.14E-05,0,0.000142796,0.000107097,0,7.14E-05,0,0,0,7.14E-05,0,3.57E-05,0.000142796,3.57E-05,0,7.14E-05,0,0,0,7.14E-05,0,0,7.14E-05,0,0,7.14E-05,0,0,0,0,0,7.14E-05,0.000107097,0.000178495,0,0,3.57E-05,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0,0,0,3.57E-05,3.57E-05,0,0,0,0,0,0,0,0,0,3.57E-05,0.000142796,0.000142796,7.14E-05,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;
Lineage_IV,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214194,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,7.14E-05,0,0,0,0,0,0,0,0,3.57E-05,0,3.57E-05,k__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Lineage_IV;
Desulfitobacteriales,7.14E-05,3.57E-05,7.14E-05,0,0,0,3.57E-05,7.14E-05,3.57E-05,7.14E-05,7.14E-05,0.000142796,3.57E-05,0.000142796,3.57E-05,0,0,0,0,0.000107097,0,3.57E-05,0,0,0.000107097,0,7.14E-05,3.57E-05,0,0,0,3.57E-05,0,0,7.14E-05,3.57E-05,0,0.000107097,0,0,0.000178495,7.14E-05,3.57E-05,0,7.14E-05,0.000107097,3.57E-05,0,0,3.57E-05,0,7.14E-05,0,0.000178495,0.000142796,3.57E-05,0.000107097,0,0,7.14E-05,0,0,7.14E-05,3.57E-05,0,0,0,0,7.14E-05,0.000107097,3.57E-05,0.000107097,0,0.000214194,0,0,0,7.14E-05,0,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,0.000107097,0,0,0,0,0.000107097,3.57E-05,k__Bacteria;p__Firmicutes;c__Desulfitobacteriia;o__Desulfitobacteriales;
Micropepsales,0,0.000214194,0,3.57E-05,0,0,7.14E-05,0.000107097,3.57E-05,0.000142796,0,0,0,0,3.57E-05,7.14E-05,0,0.000142796,3.57E-05,0,7.14E-05,0,7.14E-05,0.000107097,3.57E-05,7.14E-05,3.57E-05,0,7.14E-05,0,0.000107097,0.000107097,0,7.14E-05,0,3.57E-05,3.57E-05,0,0,0.000142796,0,7.14E-05,0,0,3.57E-05,3.57E-05,0,7.14E-05,3.57E-05,0,7.14E-05,0,0.000142796,0,0,0,0.000107097,0,0,7.14E-05,0,0.000142796,0,0,0.000107097,0.000107097,3.57E-05,0.000107097,0,0,7.14E-05,0.000107097,7.14E-05,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,0,0.000107097,0,3.57E-05,0,7.14E-05,3.57E-05,3.57E-05,0,0.000178495,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;
Paracaedibacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0,3.57E-05,0,0,0.000214194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;
Ardenticatenales,0,0,0,0,7.14E-05,3.57E-05,0,3.57E-05,7.14E-05,0.000107097,3.57E-05,3.57E-05,0.000142796,0,7.14E-05,0,7.14E-05,3.57E-05,0,0,0.000178495,0,0,0,0,3.57E-05,0,0,0,0,0.000107097,0,0,0,7.14E-05,0,3.57E-05,0,0,0,0.000107097,3.57E-05,0.000142796,0,0,7.14E-05,3.57E-05,0,7.14E-05,0,0,3.57E-05,0,0,3.57E-05,0,7.14E-05,7.14E-05,3.57E-05,0.000214194,0,0,3.57E-05,0.000107097,0,0.000142796,7.14E-05,0,0,3.57E-05,0,0.000142796,0,0,0.000107097,3.57E-05,7.14E-05,0,0,0.000142796,0,0,0,7.14E-05,0.000142796,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;
Rickettsiales,3.57E-05,0,0,0,0,0,0,0.000107097,0,0,0,0,3.57E-05,3.57E-05,0.000107097,0,3.57E-05,3.57E-05,0,0.000178495,0.000214194,0.000107097,0,0.000107097,0,3.57E-05,3.57E-05,0.000142796,0.000178495,0,0,0,0,0,0,0.000107097,0.000142796,0.000107097,0,0,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,3.57E-05,0,0,0,0,0,0,0,0,3.57E-05,0,3.57E-05,7.14E-05,3.57E-05,0,0,3.57E-05,7.14E-05,0,0,0,0,0,0.000107097,0.000107097,0,7.14E-05,0,0,0,3.57E-05,3.57E-05,0,0.000107097,0,0,0,0.000107097,0,3.57E-05,7.14E-05,0,0,0,3.57E-05,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;
Desulfotomaculales,7.14E-05,0,0,3.57E-05,7.14E-05,7.14E-05,0,0.000107097,0,3.57E-05,0,7.14E-05,3.57E-05,3.57E-05,7.14E-05,0.000178495,0.000178495,3.57E-05,0,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,0,0.000107097,0,3.57E-05,0,7.14E-05,0,0,3.57E-05,0,3.57E-05,0,0,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,3.57E-05,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0,0,0,0,7.14E-05,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,7.14E-05,0,0,0,0,0,0,0,0.000178495,k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Desulfotomaculales;
Chthonomonadales,7.14E-05,0,0,0,0,0.000107097,0,0,3.57E-05,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,3.57E-05,0,0,0.000107097,0,0,0,3.57E-05,0,7.14E-05,0.000107097,0,0,0,3.57E-05,0,3.57E-05,3.57E-05,0,3.57E-05,3.57E-05,0.000107097,0,0,0,7.14E-05,7.14E-05,7.14E-05,0,7.14E-05,7.14E-05,0,0.000142796,0.000107097,0,0.000107097,0,0.000178495,0,3.57E-05,0,0,0,0,0,3.57E-05,3.57E-05,3.57E-05,0,0,0,0,3.57E-05,7.14E-05,0,0,0,3.57E-05,0,7.14E-05,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,k__Bacteria;p__Armatimonadota;c__Chthonomonadetes;o__Chthonomonadales;
Thermovenabulales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178495,7.14E-05,0,k__Bacteria;p__Firmicutes;c__Thermovenabulia;o__Thermovenabulales;
Kapabacteriales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,7.14E-05,0,0,0,0,0,3.57E-05,0,0,7.14E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0,0,3.57E-05,3.57E-05,0,0,3.57E-05,0,0,7.14E-05,0,0,0,0,0,3.57E-05,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000178495,0,0,0,3.57E-05,7.14E-05,0,0,0,0,0,0,0,0,7.14E-05,0,0,k__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;
PB19,0,0,0,0,0,3.57E-05,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0.000142796,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0.000178495,0,3.57E-05,0.000142796,0,0.000107097,0,0,0,0,0,0,0,0,7.14E-05,0,0,7.14E-05,0,0,0,0,0,k__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;
Holosporales,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,3.57E-05,0,3.57E-05,7.14E-05,0,3.57E-05,0,7.14E-05,7.14E-05,0,7.14E-05,0,0,7.14E-05,0,0,7.14E-05,0,0,3.57E-05,0,0,0,0,0,0.000142796,0.000107097,0,0,0,3.57E-05,7.14E-05,7.14E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,7.14E-05,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;
Obscuribacterales,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,3.57E-05,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,7.14E-05,0,0,0.000142796,0,0,0,3.57E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,k__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Obscuribacterales;
Bacteroidales,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,3.57E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,7.14E-05,0,0,7.14E-05,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;
unidentified_Sericytochromatia,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Sericytochromatia;o__unidentified_Sericytochromatia;
Halanaerobiales,0,0,0,0,3.57E-05,0,0,3.57E-05,3.57E-05,0,7.14E-05,0,7.14E-05,0,0,7.14E-05,0,3.57E-05,0,3.57E-05,3.57E-05,0,0,0.000107097,0,0,0,3.57E-05,3.57E-05,0,0,0.000142796,0,0,0,0,0,0,7.14E-05,0,0,3.57E-05,3.57E-05,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0.000107097,7.14E-05,7.14E-05,k__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia;o__Halanaerobiales;
Fimbriimonadales,0,0,3.57E-05,0,0,0,0,0,0,3.57E-05,0,0,0,0.000107097,0,7.14E-05,0,3.57E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,7.14E-05,0.000142796,0,7.14E-05,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,3.57E-05,0,0,0,0,0,7.14E-05,0.000107097,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,k__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;
Thermacetogeniales,3.57E-05,3.57E-05,0,3.57E-05,0,0,0,0,0,0,3.57E-05,0,3.57E-05,3.57E-05,0,0,0,0.000142796,0,0,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,7.14E-05,7.14E-05,0,3.57E-05,0,0,3.57E-05,0,0,3.57E-05,0,0,0.000142796,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0.000107097,k__Bacteria;p__Firmicutes;c__Thermacetogenia;o__Thermacetogeniales;
Caedibacterales,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caedibacterales;
Defferrisomatales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Deferrisomatota;c__Defferrisomatia;o__Defferrisomatales;
Clostridia_vadinBB60_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;
Cyanobacteriales,0,0,0,0,0,0,0,3.57E-05,0,7.14E-05,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0.000107097,0,7.14E-05,0,0,0,0,0,0,0,0.000107097,0,0,7.14E-05,0,0,0,0,0,0,0,0.000142796,0,0,7.14E-05,0,7.14E-05,0,0,3.57E-05,7.14E-05,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;
KF-JG30-C25,0,7.14E-05,3.57E-05,0,0,7.14E-05,0.000107097,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KF-JG30-C25;
S-BQ2-57_soil_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,7.14E-05,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,3.57E-05,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__S-BQ2-57_soil_group;
Desulfitibacterales,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,3.57E-05,0.000107097,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0.000107097,0,0,0,0,0,0,0,3.57E-05,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,k__Bacteria;p__Firmicutes;c__Moorellia;o__Desulfitibacterales;
Thermaerobacterales,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Thermaerobacteria;o__Thermaerobacterales;
Methylacidiphilales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;
Subgroup_2,3.57E-05,0.000142796,3.57E-05,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Subgroup_2;
unidentified_MBNT15,0,0,0,0.000142796,0,0,0,0,7.14E-05,0,0,0,0,0,0,0.000107097,0,0.000142796,0,0,0.000142796,0,0,0,0,0.000142796,0,0,0.000142796,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0.000142796,0,0,0,3.57E-05,0,0,0,0,0,0,7.14E-05,0,0,0.000142796,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__MBNT15;c__unidentified_MBNT15;o__unidentified_MBNT15;
Proteinivoracales,3.57E-05,0,0,3.57E-05,3.57E-05,0,0,0,0,0,0,0.000142796,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,3.57E-05,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0.000107097,0,7.14E-05,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Proteinivoracales;
unidentified_OM190,0,3.57E-05,7.14E-05,0,3.57E-05,0,0,0,7.14E-05,0,3.57E-05,0,7.14E-05,0,0,3.57E-05,0,0,3.57E-05,0,7.14E-05,0.000107097,0,0.000142796,0,0,0.000142796,0,3.57E-05,0,0,7.14E-05,3.57E-05,0,0,0,0,3.57E-05,7.14E-05,0,3.57E-05,7.14E-05,0,0,3.57E-05,7.14E-05,0,0,0,0,0,3.57E-05,0,0,0,7.14E-05,7.14E-05,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0.000107097,0,7.14E-05,0.000107097,k__Bacteria;p__Planctomycetota;c__OM190;o__unidentified_OM190;
AKIW659,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0.000142796,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0,3.57E-05,3.57E-05,0,0,0,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__AKIW659;
M55-D21,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,7.14E-05,0,0,7.14E-05,0,0,0,0,0,0,0,3.57E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,k__Bacteria;p__Firmicutes;c__Limnochordia;o__M55-D21;
MSB-4B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,k__Bacteria;p__Myxococcota;c__Polyangia;o__MSB-4B10;
MVP-88,0,0,0,7.14E-05,0,0,0.000142796,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__MVP-88;
Eubacteriales,0,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,3.57E-05,3.57E-05,7.14E-05,0.000142796,0,0,3.57E-05,0,0,3.57E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,7.14E-05,0.000107097,3.57E-05,0,3.57E-05,3.57E-05,0,0,0,0.000107097,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0.000142796,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;
Dethiobacterales,0,0,0,0,3.57E-05,0,7.14E-05,0,0,0,0,0,0,3.57E-05,3.57E-05,0,0,0,0,0,3.57E-05,3.57E-05,0,0,0,7.14E-05,7.14E-05,0,0.000107097,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,3.57E-05,0,0,0,0,k__Bacteria;p__Firmicutes;c__Dethiobacteria;o__Dethiobacterales;
Bradymonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,k__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Bradymonadales;
Ktedonobacterales,0,0,0.000107097,0.000142796,0,0,0,0,0,3.57E-05,0.000107097,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0.000107097,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,7.14E-05,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,3.57E-05,0,0,0,0,7.14E-05,3.57E-05,0,0,7.14E-05,7.14E-05,3.57E-05,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;
