Taxonomy,A2f,A7f,A11f,A14f,A3f,A6f,A10f,A15f,A1f,A8f,A9f,A16f,A4f,A5f,A12f,A13f,B2f,B7f,B11f,B14f,B3f,B6f,B10f,B15f,B1f,B8f,B9f,B16f,B4f,B5f,B12f,B13f,C2f,C7f,C11f,C14f,C3f,C6f,C10f,C15f,C1f,C8f,C9f,C16f,C4f,C5f,C12f,C13f,D2f,D7f,D11f,D14f,D3f,D6f,D10f,D15f,D1f,D8f,D9f,D16f,D4f,D5f,D12f,D13f,E2f,E7f,E11f,E14f,E3f,E6f,E10f,E15f,E1f,E8f,E9f,E16f,E4f,E5f,E12f,E13f,F2f,F7f,F11f,F14f,F3f,F6f,F10f,F15f,F1f,F8f,F9f,F16f,F4f,F5f,F12f,F13f,Tax_detail
Myxospora,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000981396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001152074,0.000256016,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Myxospora;
Oculimacula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001152074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Oculimacula;
Nectriella,0,0,0.000298686,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0.000213347,0,0,4.27E-05,8.53E-05,0,0,0.000170678,0.000256016,0,0,0,8.53E-05,0,0,0,0.000640041,0,0,0.001109404,0,0,0.000256016,0,0.000896057,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,8.53E-05,0,0.000170678,0,0,0,0,0.000938727,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Nectriella;
Pyrenophora,0,0,8.53E-05,0,0,0.001109404,0.000128008,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,4.27E-05,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0.000341355,0,0,0,0.000341355,0,0,0,0,0,4.27E-05,0,0.000298686,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0.000768049,0,0.000384025,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora;
Westerdykella,0,8.53E-05,0,0.000426694,0.000170678,0.000256016,0.000128008,0.000256016,0.000597372,0.000128008,8.53E-05,0.000128008,0.000170678,0.000341355,8.53E-05,0,0.000256016,0.000170678,8.53E-05,0.000170678,0.000170678,0.000213347,4.27E-05,4.27E-05,0.000384025,0.000298686,0.000213347,0.000170678,8.53E-05,0.000170678,0.00072538,0,0.000554702,0.000341355,0.000128008,0.000170678,0,0.000170678,0,0.000256016,0.000384025,0.000213347,0.000298686,0.000128008,0.000298686,0,0.000213347,0.000256016,8.53E-05,0.001109404,0,8.53E-05,0.000170678,0.000170678,0,0.000341355,0.000469363,0.000128008,0,0,0.000256016,0.000170678,0.000170678,8.53E-05,0.000256016,0.000170678,0.000170678,0.000128008,0.000170678,8.53E-05,0,0.000170678,0.000213347,8.53E-05,0.000341355,0,0.000213347,0.000256016,0.000938727,0.000213347,0.000469363,0.000213347,0.000298686,0.000213347,8.53E-05,8.53E-05,0,0.00072538,0.000341355,0.000170678,0,0.000256016,0.000170678,0.000341355,0.000128008,0.000128008,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Westerdykella;
Protomyces,0.001066735,0.000170678,0,0,0.000170678,0.000128008,0,8.53E-05,8.53E-05,0,0,0,0,0,0,0,0.000469363,4.27E-05,0,4.27E-05,0,0,8.53E-05,0,0.000298686,0,0,0,0,0,0,0,0.000170678,8.53E-05,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0.000341355,0,0,0.000213347,0,0,8.53E-05,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Protomycetaceae;g__Protomyces;
Anthostomella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,8.53E-05,8.53E-05,0,0,0,0.001066735,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0.000554702,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Anthostomella;
Hirsutella,0,0,0,0,0.001066735,0,0,0,0,0,0,0,0,0.000341355,0.000213347,0,0,0,8.53E-05,4.27E-05,0.000170678,8.53E-05,4.27E-05,0,0,0,0.000128008,0,0,0.000640041,0,0,0,0,0,0,0,8.53E-05,0,8.53E-05,8.53E-05,0,0,8.53E-05,8.53E-05,0,8.53E-05,0,0,4.27E-05,0,0.000170678,0,0,0.000170678,0,0,0,0,4.27E-05,0,0.000256016,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0.000128008,0.000256016,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Hirsutella;
Didymella,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0.001066735,0.001066735,0,0,0,0,0,0,8.53E-05,0.000512033,0,0.000128008,0,0,0,0,0,0,0.001024066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;
Helotiales_gen_Incertae_sedis,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0.000469363,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0.000128008,0.001024066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;
Corynascella,0,0,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0.000341355,0,0,0,0,0,0.001024066,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Corynascella;
Calloria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341355,0,0,0,0.000213347,0,0,0.000128008,0.000256016,0,0,0,0,0,0,0.000981396,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Calloria;
Botrytis,0.000981396,0,0,0,0,4.27E-05,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis;
Extremus,0.000938727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Extremaceae;g__Extremus;
Helgardia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000938727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Helgardia;
Diversispora,0,0.000298686,0,4.27E-05,0.000170678,0,0,8.53E-05,0,4.27E-05,0,0.000128008,0,0.000170678,0,0,0,0,0.000341355,0,0,0,8.53E-05,0,0,0,0,0.000170678,0,0,0,8.53E-05,0,0.000213347,0.000213347,0.000128008,0,0,0,0,0,0,4.27E-05,8.53E-05,0.000341355,0.000170678,0,0,0,0.000170678,0.000170678,0,0,8.53E-05,0,0,0,0.000256016,0,8.53E-05,0.000512033,0,0.000128008,8.53E-05,0,0,0,0,0,0,0,0,0.000213347,0.000170678,0.000170678,0,0,0,0.000170678,0,0,0,0,0,0.000896057,0,0,0.000256016,0,0,4.27E-05,0,8.53E-05,0,0,0,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;
Coralloidiomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0.000597372,0.000896057,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Coralloidiomyces;
Septoglomus,0,0,0,0.000256016,0.000384025,0.000384025,0.000170678,0.000256016,0.000213347,0.000213347,0,0,0.000426694,0.000170678,0.000128008,0,0.000426694,0.000640041,0.000896057,0.000512033,0.000298686,0.000341355,0.000213347,0,0.000512033,0.000213347,0.000554702,0.000341355,0.000128008,0.000170678,0.000384025,0.000341355,0,0.000896057,0,0,0,0,0.000256016,0,0,0.000426694,0,8.53E-05,0,0.000213347,0,0,0,0.000554702,0.000512033,0.000170678,0,0.000170678,0,0,0,0.000213347,0.000853388,0,0,0.000128008,0.000298686,4.27E-05,0,0.000554702,0.000298686,0.000256016,0,0.000256016,0,0,8.53E-05,0.000213347,0.000213347,0,0.000298686,0.000341355,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0.000128008,0,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Septoglomus;
Blumeria,0,0,0,0,0,0,0,0,0,0,0,0.000896057,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;
Erythrobasidiales_gen_Incertae_sedis,0.000298686,4.27E-05,0,0,8.53E-05,0,0.000298686,0,8.53E-05,4.27E-05,0,0.000512033,0,0.000170678,0,0,0.000896057,8.53E-05,0,8.53E-05,0,0,0.000170678,0,0.000170678,0,0,0,0,0,4.27E-05,0,0.000213347,0,4.27E-05,8.53E-05,0,0,0,0,4.27E-05,0.000128008,0,0,0,0,0,0,0.000128008,0,8.53E-05,0.000426694,0,0,0,0,4.27E-05,0.000128008,0.000640041,4.27E-05,0,0,0,0.000128008,0,0,4.27E-05,4.27E-05,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0.000128008,0,0,0.000810719,0,0,0,0,0.000170678,0,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiales_fam_Incertae_sedis;g__Erythrobasidiales_gen_Incertae_sedis;
Savoryellaceae_gen_Incertae_sedis,0,0,0,0,4.27E-05,0.000170678,4.27E-05,0.000128008,8.53E-05,0,0.000896057,8.53E-05,0,8.53E-05,8.53E-05,8.53E-05,0,0.000128008,4.27E-05,0.000128008,0.000213347,0,0,0,8.53E-05,0.000170678,0.000128008,4.27E-05,0,0,0,0.000170678,0,0.000426694,8.53E-05,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0.000170678,0,8.53E-05,0,0,0,0.000170678,8.53E-05,0.00072538,0,0.000341355,4.27E-05,0,0,0,0,8.53E-05,0,0,0.000384025,0,0,0,0.000298686,0,0.000128008,0.000170678,0.000170678,8.53E-05,0,0,0,8.53E-05,0.000298686,0.000128008,0,0.000170678,0.000170678,8.53E-05,0.000170678,0.000128008,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Savoryellales;f__Savoryellaceae;g__Savoryellaceae_gen_Incertae_sedis;
Ramularia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853388,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia;
Physodermatales_gen_Incertae_sedis,0,0,0,0,0,0,0.000256016,0,0,8.53E-05,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0.000298686,0,0,0,0,0,0,0,0,0,0.000298686,0,k__Fungi;p__Blastocladiomycota;c__Physodermatomycetes;o__Physodermatales;f__Physodermatales_fam_Incertae_sedis;g__Physodermatales_gen_Incertae_sedis;
Phlyctochytrium,0,0,0,0,0,4.27E-05,0,0,0.000128008,0,0,0,0,0,0,0,0.000853388,0,0,0.000213347,0,0,0,8.53E-05,0,0,0,0.000170678,0,0,0,0,0.000213347,0,0.000341355,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0.000170678,0,8.53E-05,0,0,8.53E-05,0.000128008,0,0,0,0,0,0,0,0,0,0.000170678,8.53E-05,8.53E-05,0,0,k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Phlyctochytrium;
Agaricus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0.000853388,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0.000810719,0,0,0,0,0,0,0,0,0.000213347,0.000128008,0,0,0,0,0,0.000128008,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0.000426694,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;
Betamyces,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,4.27E-05,0,0,0,0,0,0,0,0.000810719,0,0,0,0,0,0.000298686,4.27E-05,0,0,0,0,0,0,0.000128008,0,0,0,k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Alphamycetaceae;g__Betamyces;
Cercophora,0,0,0,0,0,0,0.000810719,0.000341355,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora;
Stachybotryaceae_gen_Incertae_sedis,0.000213347,0,0,0,0,0,0,8.53E-05,0,8.53E-05,0,0,0.000128008,0,4.27E-05,0,0.00072538,8.53E-05,0.000128008,0,0,0.000384025,0,0,4.27E-05,0.000384025,0,4.27E-05,0,0,0.000128008,8.53E-05,0.000170678,0.000213347,0.000128008,0,8.53E-05,0,0,0.000128008,0,0,0,0.000128008,0,0,0,0,0,0.000170678,0,0.000384025,0,0,0,0,0,0,0,0.000341355,0,0,0,0.000213347,8.53E-05,0.000298686,0.000128008,0.000213347,0,0.000128008,0,0,0.000554702,8.53E-05,0,0.000213347,8.53E-05,0.000128008,0,0,8.53E-05,4.27E-05,0,0.000810719,0,0,0.000128008,0,0,0,0.000170678,0,0,0,4.27E-05,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;
Eucasphaeria,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000768049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae;g__Eucasphaeria;
Rodwayella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000768049,0,0,0,0,0,0,0,0,0,0.000128008,4.27E-05,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0.000256016,0,0,4.27E-05,0.000384025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Rodwayella;
Shiraia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0.000128008,0.000426694,0.000640041,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0.000213347,0,0,0,8.53E-05,0,0,0,8.53E-05,0,0,0.000768049,0,0,0,8.53E-05,0,0,8.53E-05,0,0,0,0,0,0,0,0,0.000426694,0,0,0,4.27E-05,0,0,0,0.000213347,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Shiraia;
Dactylella,0,4.27E-05,0,0,0,4.27E-05,0,0,0,0,0,0,0,0.000768049,0,0,0,4.27E-05,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0.000469363,0,0,0,0,0,8.53E-05,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Dactylella;
Pilidium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469363,0.000768049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Chaetomellaceae;g__Pilidium;
Tranzscheliella,0,0,0.000213347,0,0,0,0,0,0,0.000298686,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0.000170678,0,0,0,0,0,0,0,0.000170678,0,0,0.000640041,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,4.27E-05,0.00072538,0,0,0,0,8.53E-05,0,0,0.000256016,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Tranzscheliella;
Hymenoscyphus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0.000554702,0,0,0,0.00072538,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Hymenoscyphus;
Classiculales_gen_Incertae_sedis,0,0.000170678,0,0.000128008,8.53E-05,0,0,8.53E-05,0.000213347,0,4.27E-05,0,0.000170678,0.000213347,4.27E-05,0,0,0,4.27E-05,0,0,0,0,0,4.27E-05,0,0,0,0,0,0.000128008,0,8.53E-05,0,0.000384025,4.27E-05,0.000170678,0,0,4.27E-05,4.27E-05,8.53E-05,0,8.53E-05,0.000128008,0,0,0,0.000170678,8.53E-05,0.000128008,0.000128008,0,0,0,0.000170678,4.27E-05,0,0,4.27E-05,0.000170678,0,0,0,0.000128008,0,0.000341355,4.27E-05,4.27E-05,0,0,0.000128008,0,4.27E-05,0,0,8.53E-05,0,0.000426694,0,0.000426694,0.000298686,4.27E-05,0,4.27E-05,0,0,0,0.000426694,0,0,0.000170678,0.00072538,0,8.53E-05,0,k__Fungi;p__Basidiomycota;c__Classiculomycetes;o__Classiculales;f__Classiculales_fam_Incertae_sedis;g__Classiculales_gen_Incertae_sedis;
Leucoglossum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Leucoglossum;
Pholiotina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068271,0,0,8.53E-05,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Pholiotina;
Cystobasidium,0.000256016,0,0,0.000341355,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,8.53E-05,0.000170678,0,0,0,0,0,0,0.000128008,0,0,4.27E-05,0,0,0,8.53E-05,8.53E-05,0,0,0,0,0.000128008,0,0,4.27E-05,0,0.000170678,4.27E-05,8.53E-05,0,0,0,0,0.00068271,0,0.000213347,0,8.53E-05,8.53E-05,0.000128008,0,0,0,0.000213347,0,0,0,0.000128008,8.53E-05,0,0,0,0,0,0,0.000170678,8.53E-05,0,0,0.000170678,8.53E-05,0,8.53E-05,0,0.000170678,0,8.53E-05,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;
Phomatospora,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0.000298686,0,0.000128008,0.00068271,0,0.000128008,0,0,4.27E-05,8.53E-05,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora;
