Taxonomy,A2f,A7f,A11f,A14f,A3f,A6f,A10f,A15f,A1f,A8f,A9f,A16f,A4f,A5f,A12f,A13f,B2f,B7f,B11f,B14f,B3f,B6f,B10f,B15f,B1f,B8f,B9f,B16f,B4f,B5f,B12f,B13f,C2f,C7f,C11f,C14f,C3f,C6f,C10f,C15f,C1f,C8f,C9f,C16f,C4f,C5f,C12f,C13f,D2f,D7f,D11f,D14f,D3f,D6f,D10f,D15f,D1f,D8f,D9f,D16f,D4f,D5f,D12f,D13f,E2f,E7f,E11f,E14f,E3f,E6f,E10f,E15f,E1f,E8f,E9f,E16f,E4f,E5f,E12f,E13f,F2f,F7f,F11f,F14f,F3f,F6f,F10f,F15f,F1f,F8f,F9f,F16f,F4f,F5f,F12f,F13f,Tax_detail
Ochronectria_thailandica,0,0,0,0,0,0.000213347,0,0,0,0,0.000128008,0,0,0.000170678,0,0.00072538,0,0.00285885,0,0.000170678,0,0,0,0,0,4.27E-05,0,0,8.53E-05,0.000298686,0,0,0.000128008,0,0.000256016,0,0,0,0,0.034263526,0.000341355,0,4.27E-05,0,0,0.000213347,4.27E-05,0,8.53E-05,0.000170678,0,0.000128008,0,0,0,0,4.27E-05,0,0.000213347,0,0,0.000128008,0,0,0.000128008,0,0,0,0,0,0,0.000298686,8.53E-05,0,0.000128008,0,8.53E-05,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384025,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Ochronectria;s__Ochronectria_thailandica;
Marquandomyces_marquandii,0.003626899,0.00640041,0.021462707,0.013355521,0.005120328,0.014763612,0.008277863,0.007723161,0.004053593,0.006144393,0.011606076,0.008235194,0.005333675,0.008320533,0.020950674,0.006912442,0.004693634,0.004053593,0.0177078,0.016769073,0.003754907,0.012587472,0.013355521,0.003242874,0.002048131,0.009045912,0.01839051,0.00708312,0.006741765,0.006059054,0.01698242,0.008235194,0.005547022,0.00853388,0.011563407,0.011734084,0.003626899,0.009387267,0.006912442,0.008405871,0.00145076,0.017622461,0.015403653,0.007211128,0.004138932,0.006741765,0.01625704,0.00635774,0.022316095,0.009472606,0.013142174,0.014208909,0.002517494,0.009813961,0.008192524,0.006101724,0.001493429,0.007851169,0.032940775,0.004437617,0.003157535,0.008363202,0.009429937,0.005461683,0.00563236,0.019585253,0.01275815,0.012374125,0.004864311,0.031020652,0.012886158,0.003328213,0.002688172,0.012544803,0.021761393,0.00354156,0.002688172,0.003072197,0.011435399,0.005077658,0.005077658,0.02406554,0.016897081,0.023468169,0.006016385,0.019670592,0.015873016,0.007211128,0.003584229,0.014806281,0.015873016,0.012288786,0.007211128,0.006613757,0.006741765,0.00853388,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Marquandomyces;s__Marquandomyces_marquandii;
Vishniacozyma_dimennae,0.005547022,0,0,8.53E-05,0.000384025,0.000128008,0,0.000426694,0,0,0,0.000554702,0.000128008,0.000426694,0,0.000170678,0.00072538,8.53E-05,0,0.000256016,8.53E-05,8.53E-05,0.000128008,4.27E-05,0.000298686,0,0,0,0,0.000213347,0.000298686,0.000341355,0.000128008,0.00072538,0.001194743,0.032343403,0,0,0.000128008,0.000213347,8.53E-05,4.27E-05,0.000170678,4.27E-05,4.27E-05,0,0,0,0.000256016,0.000938727,0.00068271,0.001834784,0.012544803,0.002048131,0.002346817,8.53E-05,0.000512033,0,0.001664107,0.000213347,0.000384025,0.000554702,0,0,0.000170678,0,4.27E-05,0.000298686,0.000426694,8.53E-05,0,0.002773511,0.000128008,4.27E-05,4.27E-05,0,8.53E-05,4.27E-05,0.000298686,0.000256016,0.000298686,0,0.00068271,4.27E-05,0.000469363,0,0.000170678,0.000426694,0.000341355,0.000128008,0.000170678,0.000128008,0,4.27E-05,0,0.002218809,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae;
Chaetosphaeronema_achilleae,0.003242874,0.000128008,0,8.53E-05,0.000128008,8.53E-05,0.000341355,0.00068271,0.000512033,4.27E-05,4.27E-05,0.007424475,0,0.000341355,0,0,0.001536098,4.27E-05,0,0.000384025,0.000213347,0.000128008,0,0.000298686,0.002645503,0,8.53E-05,0.000170678,8.53E-05,0,0.000426694,0.002432156,0.00068271,0.000554702,0.000256016,0.014550265,0.000213347,0,0.000170678,0,0.002944188,0,0,0,8.53E-05,8.53E-05,0,0.000213347,0.000384025,0.002005462,0.000810719,0.007936508,0.001621437,0.000128008,0.000512033,0.000170678,0.001493429,0,0.000426694,0,0,0.001109404,0,0.000213347,0,0,8.53E-05,0,0.032258065,0,0,8.53E-05,0.001365421,0,0,0,0,0,4.27E-05,0,0.000341355,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Chaetosphaeronema;s__Chaetosphaeronema_achilleae;
Rhizophlyctis_sp,0,0.000256016,0.000298686,0.000597372,0.000128008,0.000298686,0.012203448,0.002688172,0.000384025,0.001152074,0.000128008,0.001365421,0.001066735,0.000298686,0.000426694,0.002218809,0.000256016,0.000213347,0.000213347,0.001152074,0.000298686,0.001109404,0.000938727,0.001792115,0.000128008,0.000170678,0.000128008,0.002432156,0.005291005,0.002176139,0.000554702,0.003029527,0.003754907,0.002517494,0.001322751,0.000128008,0,0,0.000298686,0.000938727,0.00072538,0.004053593,0.000298686,0.00068271,0.002602833,0.000384025,0.002005462,0.004906981,0.001664107,0.000298686,0.000896057,0.002261478,0.000341355,0.004778973,0.000469363,0.001621437,0.000512033,0.00068271,0.002773511,0.030636627,0.004352279,0.000213347,0.001493429,0.000554702,0.000640041,0.000128008,0.00422427,0.000554702,0,0.000597372,0.007211128,0.000384025,0.005162997,0.00140809,0.001578768,0.002432156,0.000640041,0.000426694,0.000896057,0.003328213,0.001493429,0.000341355,0.000810719,0,0.000640041,0.000469363,8.53E-05,0.000213347,0.001664107,0.001280082,0,0.002048131,0.000597372,0.00068271,0.002005462,0.000469363,k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__Rhizophlyctis_sp;
Auxarthron_zuffianum,0,0,0.000298686,0.001109404,0.000384025,0.000896057,0.000128008,0.000938727,0.000597372,0,8.53E-05,0.000384025,0.030252603,0.000213347,0.000298686,0.000128008,0.001493429,4.27E-05,0.000298686,0.000298686,0.000256016,0.001621437,0.000512033,0.000384025,0.000384025,8.53E-05,4.27E-05,0.001365421,0.000640041,0.000597372,0.000170678,0.001066735,0.001322751,0.000256016,0.000170678,0,0.000768049,0.000512033,0.000426694,0.001024066,0,0.001536098,0,0.000384025,0.00145076,0.000512033,0.000213347,0.000810719,0.000853388,0.000298686,0.000384025,0.00354156,0.000341355,0.00072538,0.000768049,0.003712238,8.53E-05,0.000426694,0.000128008,0.000213347,0.001706776,0.000768049,0.000170678,0.000896057,0.001792115,0.000810719,0,0.000341355,0.001237413,0.001621437,0.000469363,0.000768049,0.000298686,0.000298686,0,0.000128008,0.002304147,0.00068271,0.000768049,0.001322751,0.002176139,0,0.001109404,0.00285885,0.001024066,0.001194743,0.000640041,0.000554702,0.001066735,0.000426694,0,0.000256016,0.00072538,0.001493429,0,0.001322751,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Auxarthron;s__Auxarthron_zuffianum;
Pyrenochaetopsis_leptospora,0.001749445,0.009728623,0.003029527,0.008619218,0.005077658,0.01203277,0.007467145,0.0098993,0.004778973,0.004352279,0.003370882,0.009515276,0.006869773,0.018518519,0.004650964,0.002346817,0.001749445,0.003413552,0.00567503,0.010752688,0.003882915,0.004565626,0.008448541,0.00422427,0.004309609,0.007040451,0.005205666,0.005589691,0.001493429,0.004821642,0.008149855,0.001792115,0.003840246,0.008875235,0.008619218,0.006187063,0.00281618,0.001664107,0.001962792,0.008405871,0.004906981,0.008704557,0.008064516,0.010923366,0.001152074,0.007253798,0.002346817,0.00354156,0.000981396,0.023425499,0.003669568,0.007509814,0.000768049,0.001877453,0.002773511,0.007851169,0.006997781,0.010539341,0.005973716,0.003584229,0.001109404,0.00213347,0.000938727,0.002517494,0.00499232,0.014550265,0.010069978,0.012160778,0.003840246,0.002218809,0.003669568,0.001834784,0.029953917,0.003968254,0.010795358,0.008064516,0.001493429,0.001322751,0.002730841,0.002346817,0.01135006,0.007851169,0.012374125,0.005803038,0.005931046,0.004693634,0.008021847,0.005248336,0.016001024,0.008064516,0.007893839,0.010752688,0.003712238,0.004565626,0.003285544,0.002730841,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora;
Mortierella_capitata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0.029953917,0,0,0,0,0,0,0,0.00068271,0,0,0.000170678,0,0,0,0,8.53E-05,0.000170678,0.000128008,0.000640041,0,0,0,4.27E-05,0.000128008,0.000170678,0.000384025,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_capitata;
Spizellomycetales_sp,0,0,0,4.27E-05,0.000170678,8.53E-05,0,0,4.27E-05,0,0,0,4.27E-05,0,0,0,4.27E-05,0,0,0,0,4.27E-05,0,0,0.000128008,0,0,0,0,4.27E-05,0,0.000170678,0.000213347,0,0,0,0.000384025,0,0,4.27E-05,0,0.000896057,0,8.53E-05,0.000298686,8.53E-05,0.000426694,0,0.000213347,0,0.004053593,0,0.001664107,0.000512033,0.000213347,0.000554702,0,0,0,0.000298686,0.000298686,0.000170678,0.000213347,0.000256016,0,0.000426694,0.000640041,0,0.001792115,0,0,0.000256016,0.000256016,0,0,0,4.27E-05,0.000341355,0.003328213,0.000426694,0,0,0.000128008,4.27E-05,0.000213347,0.029612562,0.005888377,0.000128008,0.000597372,0.002389486,0,0,0.000128008,0,0.000128008,0.000384025,k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp;
Phialophora_cyclaminis,0.001109404,0,0.000128008,0,0.003328213,0.000170678,0,0.003200205,0.000341355,8.53E-05,0,0,0.001109404,4.27E-05,8.53E-05,0,0,0,0,0,0,4.27E-05,0,0.000213347,4.27E-05,0,0,0,0.000298686,0.000128008,0.007381806,0.000170678,0,0,0,0,0,8.53E-05,0,0.001109404,8.53E-05,0.000853388,0,0,0.000170678,8.53E-05,0,0.000213347,0,0,0.000768049,0,0,0.000128008,0,0.000512033,0,0,0.000170678,0,0.02905786,0,0.000469363,0.000341355,0.000128008,0,0,4.27E-05,0.000426694,0.000170678,0,0.001066735,0,0.000298686,0,0,0.000597372,0.000256016,0.001962792,0.000256016,0.00213347,0,0.000128008,0,4.27E-05,4.27E-05,4.27E-05,0.000170678,8.53E-05,0.000170678,4.27E-05,4.27E-05,4.27E-05,0,0,4.27E-05,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora;s__Phialophora_cyclaminis;
Xenoanthostomella_chromolaenae,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,4.27E-05,8.53E-05,0,0,0,0,0,0,0.000341355,0,0,0,0,0,0,0,0.000256016,0.000554702,0,0.005845707,0.003925585,0,0,0,0.028929852,0,0,0.000256016,0,0,0,0,0.000426694,0,0,0,0,0,0,0,0.000938727,0,0,4.27E-05,0,0,0,0,0.000554702,0,0,0,0,0,0,0,0.001194743,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Xenoanthostomella;s__Xenoanthostomella_chromolaenae;
Immersiella_caudata,0.000298686,8.53E-05,0,0.000213347,0.003157535,8.53E-05,0.00140809,0.001280082,0.000170678,0,0,0.000213347,0.001578768,0.000213347,0,0.000256016,0.000554702,0,4.27E-05,0.000341355,0,0.000341355,0,0.001109404,0,8.53E-05,0,8.53E-05,0.000810719,0,4.27E-05,0.000256016,0.008960573,0,0.000810719,4.27E-05,0.000213347,0.000170678,0,0.00494965,4.27E-05,0.000298686,0,0.003200205,0.00140809,0,8.53E-05,0,0.001578768,0.000341355,0.000810719,0.00145076,0.00494965,0,0,0.008320533,0.000213347,0.000938727,0,0.000256016,0.028289811,0.000512033,0,0.001024066,0.006784434,0,0.000213347,0.000128008,0.000426694,0.000554702,0.000128008,0.009984639,0.001280082,0.000384025,8.53E-05,0.000256016,0.007339136,0.004778973,0.000384025,0.000213347,0.000384025,0.001322751,0,0.000426694,0.000128008,0,0.000213347,0.000768049,0.00068271,0.000256016,0,8.53E-05,0.00213347,0.001237413,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Immersiella;s__Immersiella_caudata;
Lectera_longa,0,0,0.000256016,0,0.000384025,0,0,0,4.27E-05,8.53E-05,0.000981396,4.27E-05,0,0,0,0,0,0,0.000768049,0,4.27E-05,0,0,0,0.000128008,0,0.000469363,0,0,0,0,0,0.000170678,0,0.000256016,0,4.27E-05,0,0,0,0,0,0.000298686,0,0,0,0,0,8.53E-05,0,0.000128008,0,0,0,0.000213347,0,0.000170678,0,0.007467145,0,0,0,0,0,0.000128008,4.27E-05,0,0,0.027052398,0,0,4.27E-05,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0.000640041,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Lectera;s__Lectera_longa;
Neosetophoma_buxi,0,0,0.000384025,0.00068271,0,0.000469363,0,0.006059054,0,0.00068271,0.000768049,0.000768049,0.000640041,0.00072538,0,0.000298686,0,0.000170678,0.000512033,0.000512033,0,0.000597372,0,0,0.000810719,0,0,0,0.000170678,0,0,0,0.000256016,0.001621437,0.025729647,0.001152074,0,0,0,0.000640041,0.001322751,0.000853388,0.001365421,0.000384025,0.000426694,0.000768049,0,0,0,0.001152074,0.000853388,0,0,0,0.005333675,0.000853388,0,0.000597372,0.005888377,0.000896057,0.000384025,0,0,0,0,0.001322751,0,0,0.001194743,0,0,0,0.001109404,0,0.000554702,0,0,0.000554702,0,0,0,0.000384025,0.001109404,0,0,0,0,0.000170678,0,0,0.000469363,0,0.001280082,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma;s__Neosetophoma_buxi;
Sporormiella_intermedia,0,0.000384025,0,0,0.000640041,8.53E-05,0,0.000170678,0.000896057,0,0,0.025388292,0.000426694,0.000213347,0,0,0.000640041,0.000170678,0,0.000128008,8.53E-05,0,0,0,0.000512033,0,0,8.53E-05,0,4.27E-05,0.000213347,0,0,0.000426694,0,0.000597372,0,0,0,0,0.000597372,0,0,0.000170678,0,0.000341355,0,0.000298686,0,0,0,0.000256016,0,0,0,0,0.000128008,0,0,0.000170678,0.000810719,0.000170678,0,0,0.000384025,0,0.000170678,0,0,0,0.000170678,0,0.000853388,0,0,0,0.001664107,0,0,0,0.000469363,0.000128008,0.000170678,0,0,0,0,0.000384025,0.000298686,0.000213347,0,0,0.000213347,0,0.000128008,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella;s__Sporormiella_intermedia;
Nectria_ramulariae,0.000341355,0.000469363,0.018902543,0.007296467,0.00281618,0.000896057,0.006101724,0.001877453,0.012118109,0.002005462,0.007637822,0.001877453,0.00068271,0.001024066,0.003157535,0.002986858,0.000512033,0.0020908,0.005803038,0.007253798,0.003200205,0.001322751,0.002432156,0.000896057,0.007339136,0.00140809,0.009259259,0.005547022,0.001365421,0.001877453,0.002389486,0.003157535,0.000554702,0.000768049,0.004480287,0.006315071,0.002176139,0.000938727,0.001152074,0.001621437,0.00499232,0.001493429,0.010710019,0.00281618,0.001280082,0.00072538,0.006912442,0.002218809,0.000597372,0.001024066,0.003584229,0.003370882,0.001920123,0.000938727,0.002688172,0.000981396,0.005931046,0.000640041,0.0078085,0.003669568,0.000853388,0.00140809,0.001493429,0.002730841,0.000981396,0.010539341,0.000426694,0.004053593,0.004394948,0.001024066,0.002645503,0.00068271,0.008277863,0.000640041,0.023809524,0.001834784,0.00072538,0.001834784,0.002986858,0.0020908,0.001066735,0.000853388,0.00563236,0.00422427,0.00499232,0.00072538,0.003584229,0.001280082,0.013782215,0.00068271,0.009301929,0.006827104,0.00068271,0.00145076,0.003370882,0.001237413,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectria;s__Nectria_ramulariae;
Mortierella_yunnanensis,0,0,0.003840246,0,0,0,0.000213347,0.001493429,0.00145076,0.003626899,0.007125789,0.003712238,0,0,0.000170678,0.000554702,0.000469363,0.023681516,0.001365421,0.000341355,0.000170678,0.000810719,0.000213347,0.000341355,0.000298686,0.00068271,0.000469363,0.001493429,0.001280082,0.000981396,0.001237413,0,0.001792115,0.000426694,0,0,0,0.000640041,0.000298686,0,0.000896057,0,0.001536098,0,0.002432156,0,0.00072538,0.000170678,0.000853388,0.000512033,0.000426694,0.000170678,0,0.000213347,0,0.000128008,0.000853388,0.000213347,0,8.53E-05,0.001536098,0,0.000128008,0,0,0,0,0,0.000213347,0,0,0.000170678,8.53E-05,0.000170678,0.000298686,0,0.000640041,0,0.000384025,0,0,0,0,0.000341355,0,0,0.000298686,0.000170678,0.000426694,0.000384025,0.003968254,0.000640041,0.000341355,0,0,0,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_yunnanensis;
Atractiella_solani,0.000298686,0.000298686,0.000170678,0.000298686,0.001066735,0.000128008,0,0.000128008,0.000384025,8.53E-05,0,0.000341355,0.000170678,0.000426694,0,0,0.001834784,0.000213347,0,0.000341355,0.001792115,0.00068271,8.53E-05,0.000128008,0.00068271,0,0.023638846,0.000896057,0.000597372,8.53E-05,0.000170678,0,0.001024066,0.000554702,0.000341355,0.000213347,0.002517494,0,0,0.00068271,0.000298686,4.27E-05,0,0.00145076,0.00145076,0.000256016,8.53E-05,0.000213347,0.000213347,0,4.27E-05,0.000341355,0.003456221,0.000213347,0.000384025,0.000256016,0.001109404,0.000512033,0,0.006016385,0.00068271,0.000384025,0.000213347,0.000213347,0.001109404,0,0.000469363,0.000170678,0.002261478,0.000810719,4.27E-05,0.000170678,0.002304147,0,0,0.000213347,0.000469363,0.000213347,4.27E-05,0,0.00072538,0.000256016,0,0,0.001664107,4.27E-05,8.53E-05,0.000256016,0.000810719,0,0,0.001322751,0.000640041,0.000554702,0.000341355,0,k__Fungi;p__Basidiomycota;c__Atractiellomycetes;o__Atractiellales;f__Hoehnelomycetaceae;g__Atractiella;s__Atractiella_solani;
Pseudeurotium_hygrophilum,0.001109404,0.002986858,0.004650964,0.005034989,0.016086363,0.003114866,0.00140809,0.003626899,0.002005462,0.003626899,0.00563236,0.002346817,0.001536098,0.002218809,0.005205666,0.00281618,0.003712238,0.003072197,0.00494965,0.005845707,0.016598396,0.005845707,0.002560164,0.001664107,0.001792115,0.003242874,0.006272401,0.002773511,0.001578768,0.00285885,0.00567503,0.003968254,0.004138932,0.005803038,0.008192524,0.004181601,0.00994197,0.001152074,0.002346817,0.003370882,0.001792115,0.003584229,0.00422427,0.002048131,0.00354156,0.001664107,0.00494965,0.00494965,0.001109404,0.003882915,0.00426694,0.002901519,0.017622461,0.003840246,0.003413552,0.004693634,0.002176139,0.00281618,0.003370882,0.001194743,0.001621437,0.003498891,0.00281618,0.00354156,0.002346817,0.003370882,0.00285885,0.003114866,0.022102748,0.005717699,0.003669568,0.001536098,0.000981396,0.001322751,0.004394948,0.000554702,0.001066735,0.001024066,0.00635774,0.002261478,0.004053593,0.002773511,0.004437617,0.019201229,0.012800819,0.008917904,0.003242874,0.003114866,0.003456221,0.001365421,0.004181601,0.003072197,0.005419013,0.001962792,0.003072197,0.003882915,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__Pseudeurotium_hygrophilum;
Sarocladium_strictum,0.000341355,0.000426694,0.000298686,0,0.000341355,0.000554702,0.000213347,0.000341355,0.000298686,0.000853388,4.27E-05,0.001621437,0.000213347,0.000341355,0,0,0.000341355,0.000341355,0,0.003797576,0.000128008,0.000384025,0.000213347,0.000853388,0.002688172,0.000597372,0.000384025,0.000810719,0.000768049,0.000256016,0.001109404,0.000128008,0.00068271,0.001194743,0.000981396,0.000768049,0,8.53E-05,0,0.000170678,0.004650964,0.001322751,0.000554702,0.021462707,0.000128008,0,0,0,0.000128008,0.004480287,0.000341355,0.000384025,0.000128008,0,0.000128008,0.000597372,0.002773511,0.00068271,0.000810719,0.000768049,0,0,0,0,0.000341355,0.000170678,0.001152074,0.000170678,0.000384025,0,0,0,0.00281618,0.000554702,0.000512033,0.000640041,4.27E-05,0,0,0,0,0,0.000341355,0,0,0.000170678,4.27E-05,0,0.005717699,0,0.000256016,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_strictum;
Fungi_sp,0.000853388,0.002645503,0.005760369,0.00494965,0.004736303,0.003242874,0.005888377,0.002986858,0.005419013,0.006059054,0.005504352,0.003584229,0.003882915,0.002730841,0.002005462,0.003370882,0.003114866,0.00281618,0.005760369,0.002261478,0.001066735,0.004608295,0.004864311,0.003328213,0.002261478,0.005931046,0.004437617,0.007851169,0.006571087,0.003200205,0.001749445,0.004053593,0.005376344,0.012928827,0.008235194,0.00563236,0.006827104,0.00140809,0.003925585,0.00921659,0.002986858,0.006827104,0.011392729,0.00072538,0.009301929,0.001621437,0.004565626,0.005162997,0.003029527,0.012203448,0.004010923,0.010496672,0.001664107,0.007723161,0.002730841,0.010710019,0.0020908,0.008661888,0.003328213,0.006443079,0.005888377,0.005077658,0.003200205,0.009429937,0.011435399,0.010069978,0.011734084,0.005162997,0.002645503,0.008235194,0.005120328,0.006997781,0.013526199,0.003968254,0.013910224,0.00213347,0.006528418,0.003029527,0.006144393,0.006229732,0.008789896,0.021377368,0.011776754,0.00776583,0.010454002,0.010069978,0.007381806,0.010582011,0.009003243,0.006741765,0.008661888,0.005760369,0.012886158,0.012246117,0.003968254,0.005205666,k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;
Iodophanus_carneus,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,8.53E-05,0,0,0,0.000213347,0,0,0.000384025,0.000640041,0,0.000256016,0.000170678,0.000213347,0,0,0.001792115,0,0,0,0,0,0,0,0,0,0,0,0,0.019073221,0,0,0.000810719,0,0,0.004053593,0,0.001664107,0,0.00068271,0.00285885,0.000170678,0,0.000128008,0.000213347,0.020908005,8.53E-05,0.000341355,0,0,0,0,0,0,0,0.000170678,0.010539341,4.27E-05,0.000128008,0,0,0.000170678,0,0,0,4.27E-05,0,0,0,0.000554702,0,0,0,0,8.53E-05,0,0,0.000384025,0,0.012331456,0,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Iodophanus;s__Iodophanus_carneus;
Dinemasporium_pseudostrigosum,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0.02056665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068271,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Dinemasporium;s__Dinemasporium_pseudostrigosum;
Monographella_nivalis,0,0,8.53E-05,0,0,0,0.000256016,0.000128008,4.27E-05,0.011563407,8.53E-05,0.000384025,0.000128008,4.27E-05,0.000426694,0.020438641,0,0,0.000469363,0,0.000170678,0.000128008,0.000256016,0,0,0.000298686,0,0.00072538,0,0,8.53E-05,0.002261478,0,0.000298686,0.000128008,0.000128008,0,0,8.53E-05,0,0,0,0.000512033,0.010069978,0.000298686,0,0.001621437,8.53E-05,0,0,0.000298686,0.000341355,4.27E-05,0.000128008,0.001109404,0.001834784,0,8.53E-05,0.00072538,0,0,0,0,0.000426694,0,0.000128008,0,4.27E-05,0,0.000512033,8.53E-05,0,0,4.27E-05,0.000128008,0,0,0,0.000384025,0.000128008,0,0,0,0,0,0.001962792,0.000384025,0,0,0.000768049,0,0.001109404,0,0,0.007552483,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Hyponectriaceae;g__Monographella;s__Monographella_nivalis;
Archaeorhizomyces_sp,0.000640041,0.007936508,0.006485748,0.012118109,0.011008705,0.000554702,0.001152074,0.007125789,0.000810719,0.000469363,0.003712238,0.009813961,0.001792115,0.006827104,0.000384025,0.001152074,0.001920123,0.006315071,0.016385049,0.007211128,0.009472606,0.000384025,0.000768049,0.00072538,0.008960573,0.001194743,0.0020908,0.002944188,0.002474825,0.007467145,0.000512033,0.003498891,0.000170678,0.009344598,0.009003243,0.007381806,0.006272401,0,0.000554702,0.000938727,0.000810719,0.000554702,0.001194743,0.005034989,0.008917904,0.002688172,0.001109404,0.002432156,0.000213347,0.001578768,0.020182625,0.001920123,0.003498891,0,0.001152074,0.000896057,0.004821642,0.000256016,0.00849121,0.002005462,0.000384025,0.001152074,0.000981396,0.000213347,0.000213347,0.009003243,0.004437617,0.000554702,0.000597372,0.000298686,0,0.000810719,0.000256016,0.000213347,0.001749445,0.000853388,0.001066735,0.001322751,0.000170678,0.001109404,0.000128008,0.001280082,0.007381806,0.003797576,0.003712238,0.00068271,0.000170678,0.000810719,0.000256016,0,0.000170678,0.002688172,0.000213347,0.000853388,0.000469363,0.000554702,k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp;
