Taxonomy,A2f,A7f,A11f,A14f,A3f,A6f,A10f,A15f,A1f,A8f,A9f,A16f,A4f,A5f,A12f,A13f,B2f,B7f,B11f,B14f,B3f,B6f,B10f,B15f,B1f,B8f,B9f,B16f,B4f,B5f,B12f,B13f,C2f,C7f,C11f,C14f,C3f,C6f,C10f,C15f,C1f,C8f,C9f,C16f,C4f,C5f,C12f,C13f,D2f,D7f,D11f,D14f,D3f,D6f,D10f,D15f,D1f,D8f,D9f,D16f,D4f,D5f,D12f,D13f,E2f,E7f,E11f,E14f,E3f,E6f,E10f,E15f,E1f,E8f,E9f,E16f,E4f,E5f,E12f,E13f,F2f,F7f,F11f,F14f,F3f,F6f,F10f,F15f,F1f,F8f,F9f,F16f,F4f,F5f,F12f,F13f,Tax_detail
Trichocomaceae,0,0.000640041,4.27E-05,0,0.003626899,0,8.53E-05,4.27E-05,0.000170678,8.53E-05,0.000128008,0,8.53E-05,0.001280082,0,0.000170678,0,0.000128008,0.000469363,8.53E-05,0.002944188,0,8.53E-05,0,0.000128008,0.000469363,0.000170678,0,0,0.001024066,0,4.27E-05,0,0.000256016,0.000512033,4.27E-05,0.007680492,0,8.53E-05,0.000170678,0.000128008,0.000256016,0.000128008,0,8.53E-05,0.002773511,0,0.000298686,0.000170678,0.000128008,0.000128008,0.000170678,0.002005462,0,0.000128008,0.000128008,8.53E-05,0.001834784,0.000170678,0,0,0.002645503,0,8.53E-05,0,0.000426694,8.53E-05,0,0.003840246,0,8.53E-05,0,0.000213347,0.000256016,8.53E-05,0,0,0.00068271,0,0,0.000426694,0.000170678,0.000256016,0.000170678,0.005973716,0,0,0,0.000298686,0.000213347,4.27E-05,0,0.000128008,0.002261478,0,0,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;
Glomeraceae,0.002304147,0.002730841,0.002176139,0.001578768,0.003242874,0.002474825,0.000896057,0.001834784,0.000981396,0.000426694,0.001024066,0.000896057,0.001664107,0.001834784,0.001749445,0.000853388,0.004650964,0.004650964,0.007296467,0.004394948,0.002645503,0.00422427,0.00213347,0.000554702,0.007040451,0.003285544,0.003114866,0.002474825,0.001493429,0.002560164,0.003285544,0.004010923,0.001194743,0.006827104,0.001578768,0.001194743,0.001962792,0.000426694,0.000469363,0.000896057,0.000853388,0.000810719,0.000896057,0.000512033,0.002773511,0.00068271,0.001962792,0.000170678,0.000768049,0.002304147,0.003797576,0.001365421,0.00285885,0.000896057,0.00354156,0.001578768,0.001706776,0.002304147,0.004736303,0.000981396,0.001621437,0.001066735,0.001152074,0.001024066,0.003797576,0.003712238,0.003626899,0.001621437,0.002901519,0.002261478,0.000938727,0.001109404,0.00140809,0.000554702,0.002645503,0.000298686,0.001066735,0.001322751,0.000597372,0.001152074,0.001493429,0.001664107,0.00281618,0.000896057,0.002346817,0.001280082,0.001493429,0.00072538,0.003968254,0.000512033,0.000469363,0.001365421,0.001024066,0.00068271,0.000213347,0.001280082,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;
Thelebolaceae,0,0,0.000896057,8.53E-05,0.001194743,0.000597372,0.002730841,0,0,0,0.006955112,0,0,0,0,0,0,4.27E-05,0,0,0,0.000938727,0,0,0,0.000512033,0.00145076,0,0,0,0.000128008,0.000938727,4.27E-05,0,4.27E-05,0,0.000341355,0,0.000341355,0,0,0.000810719,0.000768049,0,0,0,0.000256016,4.27E-05,0,0,0,0,0,8.53E-05,0.001024066,0,0,0.000341355,0.00354156,0,0,0,0,0.000128008,0,0,8.53E-05,0,0.000469363,0,0.000256016,0,0,0.000384025,0.001322751,0,0,0,0,0,0,0,0.000213347,4.27E-05,0,0,0,0,0,0.001024066,0,0,0,0,0,0.000298686,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae;
GS05_fam_Incertae_sedis,0.000384025,0,0,0,0.000298686,0,0,0,0.000213347,0,0,0,0.000341355,0.000128008,0.000128008,0.000512033,0,0,0.000170678,0.000213347,0,8.53E-05,0,0,8.53E-05,0,8.53E-05,8.53E-05,0,4.27E-05,8.53E-05,0.000981396,8.53E-05,0,0.000128008,0.000213347,0,0,0,0,0,4.27E-05,0,0,8.53E-05,0,0,0.000298686,0,0,0,4.27E-05,4.27E-05,0,0,0,0.000213347,0,0,4.27E-05,0,8.53E-05,0,0,0,0.000128008,8.53E-05,0,0.000256016,0.000213347,0.000170678,0,0,0,0.000298686,0,0.000213347,0.000298686,0.000170678,0.000170678,8.53E-05,0.000341355,0.000298686,8.53E-05,0.000256016,0.000213347,0.000170678,0,0,0,0,0,0.000640041,0,0.006571087,0.001664107,k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS05;f__GS05_fam_Incertae_sedis;
Helotiales_fam_Incertae_sedis,0.000298686,0,0.000597372,0.000512033,8.53E-05,0.000512033,0.000469363,0.000938727,0,0.00145076,0.000938727,0.000768049,0.000341355,0.000426694,0.00068271,0.000256016,0.000853388,0.000170678,0.000256016,0.001493429,0.000170678,0.000256016,0.000597372,0.000298686,0,0.000256016,0.000256016,0.001877453,0.000170678,0.000341355,0.000896057,0.001237413,0.000810719,0.000426694,0.000512033,0.001365421,0.000426694,0.000384025,0.000469363,0.001621437,8.53E-05,0.000426694,0.000170678,0.002346817,0.000426694,0.000213347,0.002005462,0.000981396,0,0.000170678,0.000256016,0.000938727,0,0.001920123,0.000597372,0.00140809,0,0.000469363,0.000298686,0.000554702,0,0.000426694,0.00068271,0.001109404,0.00145076,0.001237413,0.000469363,0.001280082,0.000384025,0.000256016,0.000512033,0.000938727,4.27E-05,0.000128008,0.000298686,0.000896057,0.000213347,8.53E-05,0.000938727,0.000469363,0.00494965,0.006443079,0.00281618,0.005034989,0.001066735,0.000170678,0.001493429,0.001237413,0.000384025,0.000341355,8.53E-05,0.002602833,0.000298686,8.53E-05,0.000938727,0.001536098,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;
Cystofilobasidiaceae,0.000512033,0,0,0,0,0,0,0,0,0,0,0.000213347,0,8.53E-05,0,0.00072538,0.002474825,0,0,0,0,0,0.000170678,0,0.000213347,0,0,0.000128008,0.000170678,0,0.000554702,0.000938727,0.000298686,0.000256016,0.000640041,0,0,0,0,0,0.000256016,0,0.000128008,0,0.000170678,0,4.27E-05,0.000426694,0.000213347,0,0,0,0,0,8.53E-05,0,8.53E-05,0,0,0.000128008,0,0.000341355,0.000128008,0.000128008,0.000170678,0,0,0,0,0,0.000128008,8.53E-05,0.000128008,0,0,0,0,0,0,8.53E-05,0,0,0.000213347,0,0,0,0.002602833,0.000426694,0.002304147,8.53E-05,0,0.000170678,4.27E-05,0,0,0.006187063,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;
Bombardiaceae,0,8.53E-05,0,0,0.003114866,0,0.006144393,0,0.000426694,0,0,0,0.000256016,0,0,8.53E-05,0,4.27E-05,4.27E-05,0,0.000341355,0,0,0.000384025,0,0,0,0,0,4.27E-05,0,0,0,4.27E-05,0,4.27E-05,0.000170678,0,0.000597372,0,0.00072538,0,0,0,0,0.000128008,0,0.000170678,0,0,0,0,0,0,0,0,0,0.000170678,0,8.53E-05,0,0,0.000256016,0,0,8.53E-05,0.000640041,8.53E-05,0.000298686,0.000384025,0.000384025,0,0.000384025,0,0,0,0.000384025,0,0.000298686,0,0,0,0,0,0.001194743,0,0,0,0,8.53E-05,4.27E-05,0,0.001152074,0,0,4.27E-05,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Bombardiaceae;
Phomatosporaceae,0.004480287,0.000341355,0.000896057,0.000341355,0.000256016,0.001109404,0.001066735,0.000256016,0.000597372,0.000512033,0.000213347,0.000341355,0.000469363,0.000853388,8.53E-05,0,8.53E-05,0.000213347,0.00140809,0.000256016,0,0.000170678,0.000597372,4.27E-05,0.000426694,0.000298686,0.006016385,0.000170678,0.000384025,0.000469363,0.000341355,0,0.000384025,0.001621437,0.001365421,0.000512033,0.000256016,0.000938727,0.000853388,0.000896057,0.000554702,0.000384025,0.00068271,0.000554702,0.000426694,0.000128008,0.000213347,0.000213347,0.000128008,0.00068271,0.000597372,0.000597372,0.000256016,0.001877453,0.000170678,0.00140809,0.00068271,0.000170678,0.000384025,0.000469363,0.000384025,0.00068271,0.000213347,0.000554702,0.000298686,0.000810719,0.000426694,0.000128008,0.000170678,0.000853388,0.000938727,0.000341355,0.000298686,0.000213347,0.001237413,0.000128008,0.000384025,0.000298686,0.003712238,0.000384025,0.000341355,0.00145076,0.000469363,0.000554702,0.000298686,0.000426694,0.000640041,0.001024066,0.001066735,0.000213347,0.000384025,0.000341355,0.000469363,0.000597372,0.000213347,0.000853388,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;
Saccotheciaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0.000298686,0,0,0,0,0,0.005973716,0,0,0,0,0,0,0,0,0,0.000170678,0,0.000170678,0.000128008,0,0,0.000128008,0,0.001066735,0,0,0,0,0,0,0,0.000213347,0,0.000213347,0.000170678,0.000896057,0.000938727,0,0,0.000170678,0,0,0,0.000128008,0.000554702,0,0,8.53E-05,0,0,0.000640041,4.27E-05,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae;
Lobulomycetales_fam_Incertae_sedis,0,4.27E-05,0.000298686,0.000384025,0.000597372,0.000170678,4.27E-05,0.000256016,0.000128008,8.53E-05,0.000170678,0.000170678,0.000128008,0.000213347,0.000256016,0.000341355,0.000213347,0.000128008,0.000469363,0.000512033,0.000384025,0.000554702,0.000256016,8.53E-05,0.000256016,0.000256016,4.27E-05,0.000426694,8.53E-05,0.000128008,0.000426694,0.001536098,0.00072538,0.00072538,0.001749445,0.000512033,0.000640041,0,0.000426694,0.000213347,0,0.000128008,0.000256016,0.000256016,0.001237413,8.53E-05,0.001152074,0.001280082,0.000640041,0.000256016,0.000938727,0.000128008,0.000384025,0.000298686,8.53E-05,0.000597372,0.000170678,0.000938727,0.000341355,0.000554702,0.000981396,0.000469363,0.000213347,0.00068271,0.00072538,0.000981396,0.000768049,0.000853388,0.001536098,0.001877453,0.000426694,0.001280082,0.000554702,0.005888377,0.000810719,0.000213347,0.000469363,0.000256016,0.002944188,0.001109404,0.000213347,0.001024066,0.001322751,0.00068271,0.000853388,0.000853388,0.000469363,0.000981396,0.000896057,0.000597372,0.000810719,0.000469363,0.001536098,0.000554702,0.000384025,0.001621437,k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetales;f__Lobulomycetales_fam_Incertae_sedis;
Cyphellophoraceae,0,0,0,0.000341355,0.000128008,0,0,8.53E-05,4.27E-05,0,4.27E-05,0.000298686,0,0.000170678,4.27E-05,4.27E-05,0.000341355,4.27E-05,0,0,0,0,0,8.53E-05,0.000298686,0,0.000128008,4.27E-05,0,4.27E-05,0,8.53E-05,0.000298686,0.000128008,8.53E-05,0.000512033,0,0,0,0,0.000384025,0,0,0.000128008,0,0,0,0,0.000469363,0.002944188,0.000128008,0.00281618,0,0.000128008,0,0.000896057,0.000469363,0.000170678,0.000810719,0.000640041,0,0,0,0,0.000981396,0.000597372,0.000298686,0.000341355,0.000341355,0,0,0.000170678,0.001024066,8.53E-05,0.000256016,0.001834784,0.000170678,8.53E-05,0,0,0.000213347,0,0.000170678,0.000298686,0,0.000213347,0.000213347,0,0.00563236,4.27E-05,0,0,8.53E-05,0,0,8.53E-05,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;
Orbiliaceae,0,0.000640041,0.000128008,0.000298686,4.27E-05,4.27E-05,0,0,0.000341355,0.000469363,0,0.000384025,0.000213347,0.001024066,0.000256016,0.000341355,0.000554702,4.27E-05,0.000128008,0.005291005,4.27E-05,4.27E-05,0,0.000170678,0.000469363,0.000341355,0.002261478,0,0.000170678,8.53E-05,0.000170678,0.000384025,0.000170678,0.000170678,0.000384025,0.000170678,0,0,8.53E-05,0,0.000298686,0.000213347,0.000469363,0,0.000469363,0.000170678,0,8.53E-05,0.000768049,0.000298686,8.53E-05,0.000170678,0.000128008,0.000128008,0,0,0.000298686,0.000128008,0,0.000256016,0,0.000128008,0.000170678,4.27E-05,0.000128008,0.000512033,0.000298686,0.000256016,0,4.27E-05,8.53E-05,0,0.000170678,0,4.27E-05,0,0,0,0,0,0,0.000469363,0.000256016,0,0,0,0,0.000213347,0.000128008,0.000512033,0.000128008,0,0.000384025,0,0.000341355,0.000298686,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;
Gymnoascaceae,0,0.000128008,0.000128008,0.000810719,0.000298686,0.000512033,8.53E-05,0.000128008,0.000213347,0.000554702,0.000256016,0.000170678,0.000554702,0.000768049,0.000256016,0.000298686,0.000128008,0.000128008,0.000384025,0.000384025,8.53E-05,0.000170678,0.005162997,8.53E-05,0.000341355,0.000298686,0.000128008,0.000554702,0.000128008,0.000170678,4.27E-05,0.000341355,0.000256016,0.000512033,0.000853388,0.000213347,0.000597372,8.53E-05,0,0.000298686,0.000298686,0.000512033,0.000213347,4.27E-05,0.000554702,0.000512033,0.000426694,0.000384025,0,0.000341355,0.000298686,0.000213347,0,0,0.000298686,0.000341355,0.000256016,0.000512033,0,0.000256016,0.000384025,0.000341355,4.27E-05,0.000426694,8.53E-05,0.000298686,0.000213347,0.000341355,0,4.27E-05,0.001664107,0.000170678,8.53E-05,0.000384025,0.000256016,0,0.000170678,8.53E-05,0.000170678,0.000853388,0.000170678,0.000298686,0.002730841,0.000256016,0.000298686,0.001621437,0.000341355,0.001749445,0.000768049,0.000426694,0.000256016,0.000128008,0.000554702,0.000128008,0.000298686,0.00072538,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;
Podosporaceae,0.000512033,0.000384025,0.001066735,0.000469363,0.00068271,0.001664107,0.000384025,0.000170678,0.001792115,0.000341355,0.000341355,0.000298686,0.00422427,0.001152074,0.000298686,0.001877453,0.003370882,0,8.53E-05,0.000597372,0.000128008,0.000128008,0.001194743,0.000426694,0.000597372,0.000896057,0.000896057,0,0.001280082,4.27E-05,0.000128008,0.000170678,0.000853388,0.002005462,0.001365421,0.00072538,0.001578768,0.000597372,0.000341355,0.001493429,0.000426694,0.000512033,0,0.001237413,0.000170678,4.27E-05,0.000384025,4.27E-05,0.000426694,0.001152074,0.00072538,0.000512033,0.001749445,0.000640041,0,0.000768049,0,0.001066735,0.000384025,0.000256016,0.000256016,0.003114866,0.000128008,0.000341355,0.00072538,0.003968254,0.000341355,0.000384025,0,0.000938727,0.000128008,0.000512033,0.001280082,0.000853388,0.00072538,4.27E-05,8.53E-05,0.000853388,0.000213347,0.000256016,0.001194743,0.000426694,0.002261478,0.005162997,0.00068271,0.002517494,0,0.00068271,0.000640041,0.003840246,0.000597372,0.000298686,0.000768049,0.003712238,0.001493429,0.001920123,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;
Auriculariaceae,0.000298686,0,0,0,0.001152074,0,0,0.000554702,0,4.27E-05,0,0,0,0.000256016,0,0,0.005162997,0.000256016,0.001109404,0,0.000213347,4.27E-05,0,4.27E-05,0.000341355,0.000981396,0,0,0,0,0,0,0.001066735,0.000256016,4.27E-05,0.000256016,0,0,0,8.53E-05,0,0,0,0,8.53E-05,0,0.001365421,0,0.000512033,0.000384025,4.27E-05,0.000426694,0,0,0,0,0,0.000170678,0,0.000853388,0,0,0,0,0.000981396,8.53E-05,0.000128008,0,0.000426694,0,0,0.00068271,4.27E-05,0.000128008,8.53E-05,0.000512033,0,0.000256016,0.000554702,0,0.000170678,0,0.000469363,0,0,0,0,0.000170678,0.000384025,0,0,0,8.53E-05,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariaceae;
Hydnodontaceae,0,0,0.005162997,8.53E-05,0.001834784,0.000384025,0.000128008,0.000170678,0.000256016,0,0,0.000768049,0.001237413,0.000640041,0,0.000341355,0.000384025,0,0.000170678,4.27E-05,0.000170678,0,0,0,0,0,0.000640041,0,8.53E-05,0,0,0,0,0,8.53E-05,0,0.001066735,0,0,0.00140809,0.000597372,0,0.000256016,0.001578768,0,4.27E-05,0,0.000256016,0.000512033,0,8.53E-05,0,0,0,0,0,0.00072538,0,0.000810719,0.000128008,0,0,0,0.000341355,0.000213347,0,0.001109404,8.53E-05,0.000128008,8.53E-05,0.000426694,0.000298686,0.000128008,0.000170678,0,0.000170678,0,8.53E-05,0.000298686,4.27E-05,0.001237413,0.000298686,8.53E-05,0,0.000298686,8.53E-05,0.000213347,0,0,0,0,0,0,0.000213347,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;
Sebacinaceae,0.000213347,0.000128008,0,0.000213347,8.53E-05,4.27E-05,0,0.000128008,0,0,0,0,0,0,0,0,0.000810719,0,0,0.000256016,0.000256016,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0.000469363,0,0.000298686,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0.00068271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0.000256016,0.005120328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;
Dictyosporiaceae,8.53E-05,0,4.27E-05,0,0,0.000170678,0,0,0.003712238,4.27E-05,0,0,0,8.53E-05,0,0,0,0,0,4.27E-05,0,0,8.53E-05,0,0.000256016,4.27E-05,0,0,0,0,0,0,0.005034989,0.000341355,0,0,0,0.000128008,0,0,0.000981396,0.000213347,0,0.000469363,0.000384025,0,8.53E-05,0,8.53E-05,8.53E-05,0.000213347,0.000128008,0.00285885,0,0,0.000170678,0.000170678,0,0.000128008,0,4.27E-05,0.000170678,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,8.53E-05,0.000128008,0,4.27E-05,0.000128008,0,0.000128008,0,0.00422427,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae;
Sporidiobolaceae,0,0,0.000170678,0,0.000213347,0.000298686,0,4.27E-05,0,0,8.53E-05,0,4.27E-05,4.27E-05,0,0.000170678,0.000426694,0,0,0.000256016,8.53E-05,0,0.000298686,0,0.000256016,4.27E-05,0,0.001194743,4.27E-05,0,0,8.53E-05,0.000512033,0.000256016,0.000384025,0.000213347,0.002645503,0.000938727,0.00499232,0,0.000512033,0,0.000426694,0.003242874,0,8.53E-05,0.000128008,8.53E-05,0,0,0.000341355,0.000128008,0.003370882,0.001237413,0.000640041,0,0.000512033,0,0.000341355,8.53E-05,8.53E-05,0.000256016,0.000128008,0.000298686,0.000512033,0,0.000128008,4.27E-05,0,4.27E-05,0.000128008,0.000128008,0.000256016,0,0.000128008,0,8.53E-05,8.53E-05,0,0.000128008,0.000213347,0,8.53E-05,0,0.000170678,0,0,0,0.00068271,0,0.000128008,0.000213347,0.000170678,0,8.53E-05,0.000128008,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;
Tilachlidiaceae,0,0,0,0,0,0.000213347,0.000256016,0,0,0,0,0,0,0,0,0,0,0.00499232,0,0,0,8.53E-05,0,0,0,0,0,0,0,4.27E-05,0,0,0.000426694,4.27E-05,0,0,0,0,0,0,0.000128008,4.27E-05,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0.000426694,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Tilachlidiaceae;
Neopyrenochaetaceae,0,0.00068271,0.000170678,0.001152074,0.002986858,0.001152074,0,0.000469363,0.000384025,4.27E-05,0.001664107,0.001109404,0.000128008,0.000170678,0.000341355,0.000896057,0.000128008,0.000896057,0.00068271,0.0020908,0.000426694,0.001152074,0.000768049,0.000128008,0.000426694,0.000128008,0.001706776,0.002261478,0.000341355,0.000298686,0.001152074,0.001578768,0.000341355,0.000597372,0.001194743,0.000810719,0.001493429,0.000384025,0.000256016,0,0,0,0.002218809,0.000810719,0.001237413,0.000213347,0.000256016,0.00213347,0,0.000469363,0.000170678,0.001664107,0.000298686,0.001536098,0.000213347,0.000640041,0.000170678,0.00145076,0.001877453,0.000213347,8.53E-05,0.000341355,0,0.001066735,0.000128008,0.004906981,0.000512033,0.001066735,0.001280082,0.000896057,0.000256016,0.000256016,0.000341355,0.00072538,0.003072197,0.000810719,0.000170678,0.00072538,0.000469363,0.000981396,0,0.002389486,0.001066735,0.001237413,0.000853388,0.000469363,0.000213347,0,0,0.000298686,0.000640041,0.002688172,0.000128008,0.001194743,0.000768049,0.000597372,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Neopyrenochaetaceae;
Coniochaetaceae,0,0.001237413,0,8.53E-05,0.000341355,0,0,0.000426694,0.000170678,0,0,0,0.000341355,0.00140809,0,0.000213347,0.000469363,0.001109404,0,0,0.000128008,8.53E-05,0,0.000213347,0.000213347,0,0,0.000213347,0.000298686,0.004480287,0,0,0.000554702,0.004693634,0,0,0,0.000213347,0,0.000170678,0,0,0,0.000213347,0.000170678,0,0,0,0.000213347,0.001749445,0,0.000341355,0.001109404,0,0,0.001194743,0.000341355,0,0,0.000298686,0,0.001237413,0,0.001237413,0.00072538,0,0.003968254,0,0,0,0,0,0.000213347,0,0,0,0.000256016,0,0,0,0.000213347,0.000512033,0,0.00068271,8.53E-05,0,0,0.001066735,0.000554702,0,0,0.000810719,0.000384025,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;
Olpidiaceae,0.000128008,0,4.27E-05,0.000128008,0.001194743,8.53E-05,0,8.53E-05,0.000170678,8.53E-05,0,0.00068271,0.000256016,0.00068271,0.000256016,0.000170678,0.000426694,0,0,0.000213347,0,4.27E-05,0.000128008,0,8.53E-05,0.000256016,4.27E-05,0.000469363,0,0.000128008,0,0.000341355,4.27E-05,0.000213347,0,0,0,0,0,0.000512033,8.53E-05,0,8.53E-05,0.000426694,0,0.000128008,8.53E-05,0,0.000128008,0,0,0.000384025,0,0.000128008,0,0.000170678,0,0.000170678,0,0.000384025,8.53E-05,0.000384025,0,0.000128008,0.001152074,0.000384025,0.000298686,0.000128008,0.000256016,0,0.000170678,0.001237413,0.000128008,0,0.000426694,0.000128008,0.000298686,8.53E-05,0.000426694,0.001365421,0.000469363,0,0.000384025,4.27E-05,0.000469363,0,0,0.000298686,0.000341355,0.000170678,0,0.000213347,0.004053593,0.000170678,4.27E-05,0.001493429,k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;
Microbotryomycetes_fam_Incertae_sedis,0,0.001834784,0.000640041,0.000810719,0.001322751,0.00072538,0,0.000469363,0.000213347,0.000426694,0.000384025,0.000384025,0.000384025,0.000853388,0.00068271,0.000170678,0.000640041,0.000554702,0.00145076,0.001365421,0.000213347,0.001237413,0.000213347,0.000128008,0.00072538,0.000256016,0.000981396,0.000896057,0.000469363,0.000640041,0.001152074,0.000768049,0,0.001237413,0.001664107,0.000896057,0.000640041,0.000170678,0.001152074,0.00072538,0.00068271,0.000512033,0.001152074,0.000298686,0.002389486,0.000469363,0.002517494,0.000298686,0.000469363,0.003029527,0.001322751,0.000256016,0.000384025,0.000554702,0,0.000896057,0.00068271,0.000938727,0.001664107,0.000853388,0.001109404,0.000853388,0.000256016,0.000597372,0.000469363,0.001920123,0.00281618,0.000640041,0.001493429,0.001237413,0.000469363,0.000426694,0.00072538,0.000256016,0.001024066,0.000341355,0.001152074,0.000469363,0.001024066,0.000341355,0.000426694,0.002261478,0.001322751,0.000640041,0.001237413,0.000256016,0.000597372,0.001152074,0.002389486,0.000469363,0.001024066,0.000554702,0.001706776,0.000597372,0.003029527,0.003968254,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Microbotryomycetes_fam_Incertae_sedis;
Rhynchogastremataceae,0.000256016,8.53E-05,0,0.000256016,0.000170678,0.000597372,0.003242874,8.53E-05,0.000298686,0.000170678,0.000170678,0,0.000128008,4.27E-05,0.000384025,8.53E-05,0.000213347,0,0.000170678,0,4.27E-05,0.000298686,0.000298686,4.27E-05,0.000128008,8.53E-05,0.003968254,4.27E-05,8.53E-05,0.000128008,0.001024066,0.000298686,0.000512033,0.000640041,0,0.000341355,4.27E-05,0,8.53E-05,0,4.27E-05,0.000170678,0.00068271,0.000213347,0.000640041,0.000213347,0.001493429,0.000128008,0,0.000384025,0.000853388,0.000810719,0.002773511,0.000298686,0.001536098,0.000213347,0.000256016,0.000938727,0.000640041,0.000170678,0.000640041,0.000640041,0.000298686,8.53E-05,0.000298686,0.000554702,0.000256016,0.000256016,0.000341355,0.000213347,0.00068271,0.000170678,0.000512033,0,0.000298686,0.000128008,0.000384025,0.000128008,0.0020908,8.53E-05,0.000341355,0.000341355,0.001066735,0.001280082,0.000128008,0.000256016,0.001237413,0,0.00072538,0,0.000469363,0,0.001152074,0.000256016,0.000896057,0.000170678,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;
